permit_type,name_of_facility,geoid,tract_latitude,tract_longitude,lat,lon
HLINHOMECARE,ASSISTED HOME CARE,45043920600,+33.3933217,-079.3306841,33.409413,-79.286455
HLINHOMECARE,ASSISTING HANDS HOME CARE,45063021027,+34.0047041,-081.2447678,33.993955,-81.231484
HLINHOMECARE,ASSURANCE HEALTHCARE SERVICES,45007000200,+34.5217065,-082.6449925,34.510491,-82.65137
HLINHOMECARE,ASSURANCE PERSONAL CARE,45019004300,+32.8501669,-079.9673955,32.85190754,-79.96322452
HLINHOMECARE,ASTONISHING ANGELS HOMECARE LLC,45045001205,+34.8631405,-082.3765112,34.860274,-82.375213
HLINHOMECARE,AT EASE HOME CARE LLC,45085000901,+33.9483910,-080.3732220,33.939203,-80.371636
HLINHOMECARE,AT HOME PROFESSIONAL CARE OF SOUTH CAROLINA LLC,45045003303,+34.6918423,-082.3925094,34.667454,-82.394551
HLINHOMECARE,AT HOME SENIOR CARE,45071950202,+34.2795093,-081.5635938,34.27631304,-81.61467355
HLHOSPICEPROGRAM,AT HOME SENIOR CARE HOSPICE LLC,45071950202,+34.2795093,-081.5635938,34.276313,-81.614675
HLINHOMECARE,AT YOUR SERVICE HOME CARE LLC,45085000901,+33.9483910,-080.3732220,33.939632,-80.371186
HLHABITATIONR15,ATKINSON EAST COMMUNITY RESIDENCE,45085001300,+33.9165836,-080.3525729,33.91824628,-80.33904162
HLHABITATIONR15,ATKINSON WEST COMMUNITY RESIDENCE,45085000901,+33.9483910,-080.3732220,33.93513453,-80.36627379
HLINHOMECARE,ATLANTIC HEALTHCARE GROUP INC,45051070400,+33.8403088,-079.0952981,33.82685865,-79.07869643
HLRESIDENTIALCARE,ATRIA FOREST LAKE,45079011202,+34.0260545,-080.9781370,34.02154544,-80.9762651
HLRESIDENTIALCARE,ATRIA MOUNT PLEASANT,45019004606,+32.8232078,-079.8820580,32.818011,-79.859505
HLHOMEHEALTH,ATRIUM HEALTH AT HOME YORK,45091060200,+34.9282234,-081.0056196,34.935518,-81.001953
HLINHOMECARE,ATTENTIVE ANGELS HOME CARE,45079010308,+34.1264858,-081.1762180,34.11360765,-81.18789729
HLINHOMECARE,ATTENTIVE CARE,45075011300,+33.4824862,-080.8596624,33.490728,-80.856965
HLINHOMECARE,ATTENTIVE CARE SERVICES LLC,45045003705,+34.8515148,-082.4672029,34.853797,-82.455853
HLINHOMECARE,AU PAIR OF HEARTS,45045004400,+34.8479697,-082.3501653,34.837477,-82.354881
HLINHOMECARE,AUTHENTIC PEARLS,45083021600,+34.9766538,-081.9550681,34.977333,-81.950238
HLINHOMECARE,AXCESS HEALTHCARE SERVICES LLC,45083021500,+34.9800448,-081.9284454,34.96874,-81.929224
HLPSADOUTPATIENT,AXIS I CENTER OF BARNWELL,45011970300,+33.2731810,-081.3721662,33.257642,-81.378838
HLINHOMECARE,B & B ANGELIC HOME CARE SERVICES,45083023301,+34.9600128,-082.2129522,34.949396,-82.219413
HLRESIDENTIALCARE,B & J RESIDENTIAL CARE FACILITY,45079010702,+34.0951978,-081.0058934,34.076817,-81.0006952
HLHEARINGAIDSPEC,"BAILEY, PATRICIA P.",45035010808,+32.9763518,-080.1774487,32.97554243,-80.17498695
HLHEARINGAIDSPEC,"BAKER, LYNNE A.",45019002005,+32.7310699,-079.9132447,32.710079,-79.949077
HLHEARINGAIDSPEC,"BAKER, ROBERT J., JR.","",,,35.12345,-79.44507
HLHEARINGAIDSPEC,"BAKER, THOMAS R.",45019002005,+32.7310699,-079.9132447,32.710079,-79.949077
HLRENALDIALYSIS,BAMBERG DIALYSIS CLINIC,45009960200,+33.2528574,-080.9598246,33.31113597,-81.03484964
HLHABITATIONR15,BATESBURG GROUP HOME,45063021402,+33.9067406,-081.5379320,33.90815555,-81.52931234
HLHEARINGAIDSPEC,"BAXTER, DEREK J.",45045001808,+34.8451301,-082.3292341,34.846525,-82.337292
HLAMBULATORYSURGERY,BAY MICROSURGICAL UNIT,45043920302,+33.3895567,-079.2722447,33.3728785,-79.28614112
HLINHOMECARE,BAYADA HOME CARE - COLUMBIA INC,45079003100,+34.0078902,-081.0307786,34.00438406,-81.02754179
HLINHOMECARE,BAYADA HOME CARE - GREENVILLE,45045004400,+34.8479697,-082.3501653,34.85631777,-82.35309371
HLINHOMECARE,BAYADA HOME CARE-ROCK HILL INC,45091060200,+34.9282234,-081.0056196,34.9345868,-80.99689458
HLHOMEHEALTH,BAYADA HOME HEALTH CARE-GREENVILLE,45045004400,+34.8479697,-082.3501653,34.85631777,-82.35309371
HLHOMEHEALTH,BAYADA HOME HEALTH CARE-ROCK HILL,45091060901,+34.9579150,-080.9758058,34.94874049,-80.99825359
HLRESIDENTIALCARE,BAYBERRY OF GREENWOOD,45047970302,+34.2103000,-082.2139248,34.19894762,-82.20177571
HLRESIDENTIALCARE,BAYBERRY OF GREER,45045002507,+34.9637370,-082.2399111,34.95169472,-82.22450496
HLRESIDENTIALCARE,BAYSHORE ON HILTON HEAD ISLAND,45013010600,+32.2452931,-080.7347150,32.23644023,-80.74607279
HLNURSINGCARE,BAYVIEW MANOR,45013000700,+32.4169450,-080.6897104,32.40393747,-80.68236953
HLINHOMECARE,BB&J CARE SERVICES,45033970400,+34.3943810,-079.3862993,34.41673928,-79.37600949
HLINHOMECARE,BE PATIENT CAREGIVING,45083021803,+35.0125503,-082.0030763,35.009054,-82.010233
HLINHOMECARE,BEACHSIDE HOME SERVICE,45051050600,+33.7041378,-078.8898834,33.69495048,-78.88343984
HLRESIDENTIALCARE,BEARD RESIDENTIAL CARE FACILITY #1,45041002600,+34.0956922,-079.9204399,34.13534694,-79.94261646
HLHEARINGAIDSPEC,"BEASLEY, MICHAEL D.",45019004609,+32.8538067,-079.7305349,32.855966,-79.783357
HLHEARINGAIDSPECTEMP,"BEAUDOIN, DANIELLE W.",45063021020,+33.9828414,-081.1597337,33.980765,-81.146938
HLPSADOUTPATIENT,BEAUFORT COUNTY ALCOHOL AND DRUG ABUSE DEPARTMENT,45013000700,+32.4169450,-080.6897104,32.4370079,-80.68328808
HLHOSPITAL,BEAUFORT MEMORIAL HOSPITAL,45013000700,+32.4169450,-080.6897104,32.41686578,-80.68813963
HLTATTOOFAC,BEAUFORT TATTOO KOMPANY,45013000600,+32.4494075,-080.6875512,32.440636,-80.706973
HLBODYPIERCINGFAC,BEAUTY MARKS PIERCING,45013000503,+32.3804562,-080.7359040,32.39315192,-80.7546452
HLTATTOOFAC,BEAUTY MARKS TATTOOS,45013000503,+32.3804562,-080.7359040,32.39315192,-80.7546452
HLPSADOUTPATIENT,BEHAVIOR BALANCE,45051020200,+34.0490659,-078.8433664,34.057502,-78.896462
HLPSADOUTPATIENT,BEHAVIORAL HEALTH SERVICES OF PICKENS COUNTY,45077010402,+34.9027375,-082.7107738,34.884322,-82.70645
HLINHOMECARE,BELIEVE HOME CARE SERVICES,45003021102,+33.5290504,-081.8045716,33.54290035,-81.81506616
HLINHOMECARE,BELIEVE IN FAITH HOME CARE,45085002000,+33.9296368,-080.3508768,33.920663,-80.352966
HLINHOMECARE,BELLA HOME CARE OF THE MIDLANDS,45063020511,+34.0486881,-081.1314404,34.051253,-81.124453
HLINHOMECARE,BELL'S HOME CARE PROFESSIONALS,45079003100,+34.0078902,-081.0307786,34.003255,-81.034211
HLRESIDENTIALCARE,BELL'S PROFESSIONAL RESIDENTIAL HOME CARE,45019003300,+32.8846062,-080.0074054,32.88300239,-80.00372581
HLINHOMECARE,BELMONT LUXURY HOME CARE LLC,45075010200,+33.3204311,-080.3922399,33.38222462,-80.42336681
HLINHOMECARE,BELOVED HOME CARE OF THE CAROLINAS,45091060700,+34.9606397,-081.0380086,34.964712,-81.05273
HLRESIDENTIALCARE,BELVEDERE COMMONS OF SENECA,45073030500,+34.7202582,-083.0545195,34.72184786,-82.99264159
HLRESIDENTIALCARE,BENCHMARK HOMES - SPARTANBURG,45083020800,+34.9367442,-081.9385301,34.94390902,-81.94050995
HLHABITATIONR15,BENCHMARK HOMES-COWPENS,45083022202,+34.9887462,-081.7972162,35.02481686,-81.81073259
HLINHOMECARE,BENTON HOUSE @ HOME OF WEST ASHLEY,45019005600,+32.8010357,-080.0830664,32.8121541,-80.09815884
HLRESIDENTIALCARE,BENTON HOUSE OF AIKEN,45003021203,+33.4860371,-081.7256873,33.49424499,-81.74995645
HLRESIDENTIALCARE,BENTON HOUSE OF BLUFFTON,45013002103,+32.2526677,-080.9631260,32.2660935,-80.93397803
HLRESIDENTIALCARE,BENTON HOUSE OF FLORENCE,45041000202,+34.1653321,-079.8327347,34.168549,-79.828539
HLRESIDENTIALCARE,BENTON HOUSE OF WEST ASHLEY,45019005600,+32.8010357,-080.0830664,32.828619,-80.06025
HLHEARINGAIDSPEC,"BERG, CATHY A.",45007010102,+34.7312026,-082.5183665,34.744778,-82.506652
HLAMBULATORYSURGERY,BERKELEY ENDOSCOPY CENTER,45079011413,+34.1061891,-080.8804863,34.09439348,-80.86013997
HLINHOMECARE,BEST FUTURE,45091061007,+35.0770172,-080.9234531,35.073114,-80.917822
HLRESIDENTIALCARE,BETHEA BAPTIST ASSISTED LIVING,45031011400,+34.2667090,-079.8343225,34.25718118,-79.83820395
HLNURSINGCARE,BETHEA BAPTIST HEALTH CARE CENTER,45031011400,+34.2667090,-079.8343225,34.25613412,-79.83937787
HLINHOMECARE,BETHEA BAPTIST RETIREMENT COMMUNITY,45031011400,+34.2667090,-079.8343225,34.25718118,-79.83820395
HLHOMEHEALTH,BETHEA HOME HEALTH,45031011400,+34.2667090,-079.8343225,34.25744597,-79.8403033
HLADULTDAYCARE,BETHEL SENIOR DAY CARE CENTER,45021970201,+35.0819573,-081.7015857,35.07707632,-81.65290559
HLINHOMECARE,BEYOND CARE HOME CARE SERVICES LLC - HONEA PATH,45007011500,+34.4662024,-082.4055574,34.44615474,-82.3856178
HLINHOMECARE,BEYOND CUSTOM CARE HOME CARE AGENCY,45063021033,+33.9616044,-081.1853977,33.950265,-81.169857
HLINHOMECARE,BG CONNECTIONS,45019002003,+32.6854321,-079.9526678,32.7321598,-79.97625266
HLPSADOUTPATIENT,BHG AIKEN TREATMENT CENTER,45003021300,+33.5673561,-081.7526423,33.57285762,-81.76462068
HLPSADOUTPATIENT,BHG SPARTANBURG TREATMENT CENTER,45083021802,+34.9970483,-081.9699542,34.99578475,-81.98293291
HLHOMEHEALTH,BIOSCRIP INFUSION SERVICES,45083023403,+34.8840778,-082.0792475,34.90552992,-82.10208934
HLRESIDENTIALCARE,BIRD STREET I COMMUNITY RESIDENTIAL CARE FACILITY,45091060802,+34.9522975,-081.0020082,34.94403076,-81.00086678
HLRESIDENTIALCARE,BIRD STREET II COMMUNITY RESIDENTIAL CARE FACILITY,45091060802,+34.9522975,-081.0020082,34.94432282,-81.00060376
HLNURSINGCARE,BISHOP GADSDEN EPISCOPAL HEALTH CARE CENTER,45019002003,+32.6854321,-079.9526678,32.73310296,-79.97485644
HLRESIDENTIALCARE,BISHOP GADSDEN EPISCOPAL RETIREMENT COMMUNITY,45019002003,+32.6854321,-079.9526678,32.73215979,-79.97625268
HLRESIDENTIALCARE,BISHOPVILLE MANOR,45061920100,+34.2555206,-080.1752007,34.2590074,-80.17105256
HLTATTOOFAC,BLACK SPARROW TATTOO STUDIO,45015020504,+33.2060781,-080.0069274,33.206368,-79.987054
HLTATTOOFAC,BLACK SPARROW TATTOO STUDIO GOOSE CREEK,45015020811,+32.9607154,-080.0113734,32.969348,-80.011795
HLTATTOOFAC,BLACK WIDOW TATTOO,45079002400,+34.0016746,-080.9684233,33.995697,-80.956902
HLRESIDENTIALCARE,BLACK'S DRIVE COMMUNITY RESIDENCE,45011970100,+33.3910823,-081.3942081,33.41060004,-81.43776434
HLNURSINGCARE,BLACKVILLE HEALTHCARE AND REHAB,45011970200,+33.3685118,-081.2762976,33.382186,-81.262265
HLRESIDENTIALCARE,BLAKE AT BAXTER VILLAGE,45091061004,+35.0120768,-080.9768143,35.021738,-80.976216
HLRESIDENTIALCARE,BLAKE AT CARNES CROSSROADS,45035010808,+32.9763518,-080.1774487,33.000443,-80.18398
HLRESIDENTIALCARE,BLAKE AT EDGEWATER,45057011201,+35.0020502,-080.8717949,34.997515,-80.860431
HLRESIDENTIALCARE,BLAKE AT HOLLINGSWORTH PARK,45045001900,+34.8200676,-082.3474849,34.834108,-82.338479
HLRESIDENTIALCARE,BLAKE AT WOODCREEK FARMS,45079011407,+34.1090625,-080.7877667,34.1146167,-80.84217197
HLHEARINGAIDSPEC,"BLAKE, SHEDERIA T.",45015020505,+33.1537443,-080.0382644,33.151721,-80.034237
HLINHOMECARE,BLESS INTO UNIQUE CARE AGENCY,"",,,35.176359,-80.875254
HLBIRTHINGCENTER,BLESSED BIRTHS FAMILY WELLNESS AND BIRTH CENTER,45045001501,+34.8195180,-082.3970924,34.83113641,-82.40533978
HLINHOMECARE,BLESSED WITH GOODNESS LLC,45083023301,+34.9600128,-082.2129522,34.94900732,-82.21913203
HLINHOMECARE,BLEST HOPE HOME CARE LLC,45045002504,+34.9441768,-082.2341056,34.944034,-82.25017
HLTATTOOFAC,BLOOD MONEY TATTOO STUDIO,45083023102,+34.9459973,-082.1019723,34.95657,-82.127003
HLRESIDENTIALCARE,BLOOM AT BELFAIR,45013002201,+32.2799730,-080.8215798,32.27032058,-80.85667003
HLRESIDENTIALCARE,BLOOM AT BLUFFTON,45013002107,+32.2608068,-080.8659839,32.26867375,-80.86319652
HLRESIDENTIALCARE,BLOOM AT HILTON HEAD,45013010700,+32.2572090,-080.7106039,32.22061584,-80.71235921
HLTATTOOFAC,BLU GORILLA II TATTOO,45015020812,+32.9414521,-080.0087427,32.96809578,-80.00270456
HLBODYPIERCINGFAC,BLU GORILLA PIERCING,45019003600,+32.8778634,-079.9842690,32.87800316,-79.9738226
HLTATTOOFAC,BLU GORILLA TATTOO,45019005300,+32.8001609,-079.9443767,32.79762643,-79.94548589
HLINHOMECARE,BLUE CAPITAL HOMECARE,45079001100,+34.0228440,-081.0031652,34.022729,-81.003189
HLNURSINGCARE,BLUE RIDGE IN BROOKVIEW HOUSE,45021970601,+35.0111132,-081.6599835,35.0555279,-81.65624374
HLNURSINGCARE,BLUE RIDGE IN GEORGETOWN,45043920700,+33.3167605,-079.3360395,33.33177669,-79.29756138
HLNURSINGCARE,BLUE RIDGE OF SUMTER,45085001901,+33.8036072,-080.4217087,33.86885756,-80.40419593
HLAMBULATORYSURGERY,BLUE RIDGE SURGERY CENTER,45073030702,+34.6541582,-082.8855542,34.70148539,-82.89739785
HLINHOMECARE,BLUEDOT CARES,"",,,35.12000127,-80.90348095
HLRENALDIALYSIS,BLUFFTON DIALYSIS,45013002104,+32.2879651,-080.9713390,32.29536483,-80.94640784
HLAMBULATORYSURGERY,BLUFFTON OKATIE SURGERY CENTER,45013002104,+32.2879651,-080.9713390,32.29667355,-80.93659522
HLTATTOOFAC,BLVD TATTOO CO,45007001100,+34.5418110,-082.6594195,34.5527969,-82.67860927
HLBODYPIERCINGFAC,BODY PIERCING STUDIO AT ISLAND REPUBLIC,45013002108,+32.2226585,-080.8256590,32.23960528,-80.81604835
HLHEARINGAIDSPEC,"BOGGS, TERESA S.",45063021031,+33.9906391,-081.2175275,33.980578,-81.228432
HLRENALDIALYSIS,BOILING SPRINGS DIALYSIS,45083021802,+34.9970483,-081.9699542,35.011377,-81.950362
HLHEARINGAIDSPEC,"BOLT, VICKI B.",45007011202,+34.5595444,-082.6008259,34.552061,-82.615129
HLHOSPITAL,BON SECOURS-ST FRANCIS XAVIER HOSPITAL,45019002614,+32.8019252,-080.0444568,32.80953462,-80.04265043
HLTATTOOFAC,BORN AGAIN TATTOO,45079003000,+34.0011753,-081.0215931,33.999604,-81.017797
HLINHOMECARE,BORN2CARE,45019005500,+32.8532338,-079.9554747,32.855962,-79.984437
HLHEARINGAIDSPEC,"BORRELLI, KIMBERLY",45041000102,+34.1908107,-079.8738414,34.194319,-79.870959
HLRESIDENTIALCARE,BOSTICK'S ADULT RESIDENTIAL CARE FACILITY,45013000700,+32.4169450,-080.6897104,32.43615057,-80.68395188
HLRESIDENTIALCARE,BOWLES COMMUNITY CARE HOME,45019005000,+33.0393507,-079.5734552,33.072464,-79.519624
HLRESIDENTIALCARE,BOWLES COMMUNITY CARE HOME 2,45019005000,+33.0393507,-079.5734552,33.07181087,-79.51878144
HLHEARINGAIDSPEC,"BRACEY, KAYLA L.",45051040400,+33.8134721,-078.7040302,33.815773,-78.693964
HLHEARINGAIDSPECTEMP,"BRADLEY, KENNETH A.",45085000902,+33.9307112,-080.3812259,33.943377,-80.393293
HLADULTDAYCARE,BRANCO ADULT DAYCARE CENTER,45027960500,+33.7032431,-080.2749535,33.6934087,-80.22626446
HLHEARINGAIDSPECTEMP,"BRAXTON, BRITANY N.",45079010309,+34.1136634,-081.1410202,34.090694,-81.148303
HLTATTOOFAC,BREAKTHROUGH TATTOO,45019003108,+32.9160676,-080.0723760,32.93098535,-80.06153035
HLNURSINGCARE,BRIAN CENTER OF NURSING CARE-ST ANDREWS,45063020511,+34.0486881,-081.1314404,34.05208003,-81.13077587
HLRESIDENTIALCARE,BRIANA'S RESIDENTIAL CARE FACILITY,45005970400,+32.8745690,-081.3241455,32.95980507,-81.23474852
HLRESIDENTIALCARE,BRIAN'S RESIDENTIAL CARE,45075011300,+33.4824862,-080.8596624,33.491294,-80.846321
HLRESIDENTIALCARE,BRIAN'S RESIDENTIAL CARE II,45075011700,+33.3176401,-080.8857594,33.257494,-80.816312
HLRESIDENTIALCARE,BRIDGE ASSISTED LIVING AT LIFE CARE CENTER OF CHARLESTON,45019003115,+32.9798853,-080.0611887,32.98040384,-80.06208587
HLINHOMECARE,BRIGHT HEARTS HOME CARE,45047970301,+34.2232322,-082.1807949,34.228256,-82.198216
HLINHOMECARE,BRIGHTER DAY HOME CARE,45041001300,+34.1682753,-079.8015603,34.177841,-79.809074
HLHOMEHEALTH,BRIGHTSTAR CARE,45091061005,+35.0499459,-080.9660887,35.03986,-80.980033
HLINHOMECARE,BRIGHTSTAR CARE LOW COUNTRY,45013002107,+32.2608068,-080.8659839,32.27159348,-80.86837951
HLHOMEHEALTH,BRIGHTSTAR CARE OF CHARLESTON,45019002701,+32.7976991,-080.0287926,32.798983,-80.019182
HLINHOMECARE,BRIGHTSTAR CARE OF COLUMBIA,45079001100,+34.0228440,-081.0031652,34.015957,-81.005572
HLINHOMECARE,BRIGHTSTAR CARE OF PIEDMONT-EASLEY,45077010803,+34.8134035,-082.6260189,34.820496,-82.601884
HLINHOMECARE,BRIGHTSTAR CARE OF ROCK HILL/FORT MILL,45091061005,+35.0499459,-080.9660887,35.03855552,-80.97911149
HLHOMEHEALTH,BRIGHTSTAR CARE-BLUFFTON,45013002107,+32.2608068,-080.8659839,32.27159348,-80.86837951
HLINHOMECARE,BRIGHTSTAR HEALTHCARE OF LEXINGTON/WEST COLUMBIA,45079010403,+34.0221797,-081.0849436,34.034181,-81.093349
HLINHOMECARE,BRIGHTSTAR OF CHARLESTON,45019002701,+32.7976991,-080.0287926,32.799556,-80.018451
HLHOMEHEALTH,BRIGHTSTAR OF SPARTANBURG,45045002504,+34.9441768,-082.2341056,34.940921,-82.227527
HLRESIDENTIALCARE,BRIGHTWATER ASSISTED LIVING,45051060308,+33.8055890,-078.8474659,33.76145877,-78.84542286
HLNURSINGCARE,BRIGHTWATER SKILLED NURSING CENTER,45051060308,+33.8055890,-078.8474659,33.7620979,-78.84266534
HLINHOMECARE,BRIGHTWATER WELL CARE,45051060308,+33.8055890,-078.8474659,33.76352557,-78.84376946
HLRESIDENTIALCARE,BROAD CREEK CARE CENTER ASSISTED LIVING,45013010300,+32.1728039,-080.7602214,32.17469718,-80.77503265
HLNURSINGCARE,BROAD CREEK CARE CENTER SKILLED NURSING,45013010300,+32.1728039,-080.7602214,32.17478071,-80.77509112
HLRENALDIALYSIS,BROAD RIVER DIALYSIS CENTER,45079010408,+34.0695655,-081.0984227,34.07276269,-81.09634865
HLRESIDENTIALTREATMENT,BROADSTEP ACADEMY - SOUTH CAROLINA INC,45089970100,+33.7988225,-079.7949039,33.73024512,-79.8081336
HLRESIDENTIALTREATMENT,BROADSTEP ACADEMY-SOUTH CAROLINA-HAMPTON,45077010502,+34.9029715,-082.6597995,34.880194,-82.703166
HLRESIDENTIALTREATMENT,BROADSTEP ACADEMY-SOUTH CAROLINA-VENICE,45045003005,+34.7373354,-082.2632243,34.711397,-82.242747
HLTATTOOFAC,BROKEN ARROW TATTOO STUDIO,45085000901,+33.9483910,-080.3732220,33.942327,-80.371738
HLTATTOOFAC,BROKEN LANTERN TATTOO STUDIO,45019002701,+32.7976991,-080.0287926,32.79455189,-80.02343465
HLINHOMECARE,BROOK HEALTH CARE LLC,45063021204,+34.1597134,-081.3343000,34.16617371,-81.34866054
HLRESIDENTIALCARE,BROOK PINE COMMUNITY RESIDENTIAL CARE FACILITY,45063020805,+33.8404468,-081.1211844,33.842779,-81.15065
HLNURSINGCARE,BROOKDALE ANDERSON,45007011202,+34.5595444,-082.6008259,34.53701403,-82.62451499
HLRESIDENTIALCARE,BROOKDALE BRUSHY CREEK,45045002604,+34.9153567,-082.2848315,34.89949366,-82.28780171
HLRESIDENTIALCARE,BROOKDALE CENTRAL,45077011102,+34.7109098,-082.7563613,34.70644647,-82.79112331
HLRESIDENTIALCARE,BROOKDALE COLUMBIA,45079010805,+34.0827631,-080.9672053,34.07716662,-80.96166671
HLRESIDENTIALCARE,BROOKDALE CONWAY,45051060405,+33.7922107,-079.0120361,33.777742,-79.017916
HLRESIDENTIALCARE,BROOKDALE EBENEZER ROAD,45091060700,+34.9606397,-081.0380086,34.96340516,-81.05020137
HLRESIDENTIALCARE,BROOKDALE GREENWOOD,45047970800,+34.1118770,-082.1861034,34.17183273,-82.15838109
HLRESIDENTIALCARE,BROOKDALE HARBISON,45079010304,+34.0792076,-081.1443462,34.076896,-81.145986
HLHOSPICEPROGRAM,BROOKDALE HOSPICE-GREENVILLE,45045004400,+34.8479697,-082.3501653,34.85748683,-82.35301914
HLRESIDENTIALCARE,BROOKDALE NORTH AUGUSTA,45003020701,+33.5232476,-081.9710806,33.50984994,-81.97032074
HLRESIDENTIALCARE,BROOKDALE SUMTER,45085001802,+33.9284520,-080.5360489,33.95361063,-80.40103272
HLRESIDENTIALCARE,BROOKDALE WEST ASHLEY,45019002613,+32.8200495,-080.0433739,32.816019,-80.041125
HLHEARINGAIDSPEC,"BROOKE, RICHARD T.",45013010700,+32.2572090,-080.7106039,32.26372,-80.721519
HLHEARINGAIDSPEC,"BROOKE, ROBERT D.",45013010300,+32.1728039,-080.7602214,32.15761809,-80.75436616
HLRESIDENTIALCARE,BROOKSTONE TERRACE OF WOODRUFF LLC,45083023600,+34.7198669,-082.0268573,34.746989,-82.023185
HLRESIDENTIALCARE,BROOKWOOD COMMUNITY RESIDENCE,45063021402,+33.9067406,-081.5379320,33.90472113,-81.52968862
HLPSADOUTPATIENT,BROTHER2BROTHER,45041001000,+34.1911403,-079.7695503,34.19721,-79.763791
HLNURSINGCARE,BRUSHY CREEK POST ACUTE,45045002503,+34.9060735,-082.2434794,34.922237,-82.24663
HLHABITATIONR15,BRUTON SMITH ROAD GROUP HOME,45063021028,+33.9760750,-081.2676397,33.98385947,-81.26503424
HLRESIDENTIALCARE,BTU REST HOME,45069960200,+34.5638971,-079.7572819,34.6074514,-79.70034062
HLRESIDENTIALCARE,BUILDERS CARE HOME,45079002500,+33.9934982,-080.9938435,33.99930592,-80.99916657
HLTATTOOFAC,BULL DAWG TATTOOS INK,45051050600,+33.7041378,-078.8898834,33.70752432,-78.90770347
HLHEARINGAIDSPEC,"BULLINGTON, CAROLYN L.",45043920501,+33.5608845,-079.0419987,33.567957,-79.051031
HLHEARINGAIDSPEC,"BUNCHE, RODERICK S.",45045002903,+34.7787267,-082.2934095,34.77127285,-82.29302785
HLRESIDENTIALCARE,BURGESS RESIDENTIAL CARE #3,45041001100,+34.1907523,-079.7961389,34.19699579,-79.77728287
HLRESIDENTIALCARE,BURGESS RESIDENTIAL CARE FACILITY,45041000600,+34.1546745,-079.7528863,34.15979884,-79.74310702
HLRESIDENTIALCARE,BURGESS RESIDENTIAL CARE FACILITY #4,45033970200,+34.4306966,-079.3074445,34.391711,-79.326779
HLHEARINGAIDSPEC,"BUTZ, PAUL D.",45051060308,+33.8055890,-078.8474659,33.789401,-78.955923
HLINHOMECARE,BY FAITH HOME CARE SERVICES II LP,45041001000,+34.1911403,-079.7695503,34.19721,-79.763791
HLTATTOOFAC,BY THE SWORD TATTOO,45035010808,+32.9763518,-080.1774487,32.95264,-80.168241
HLHEARINGAIDSPEC,"BYRD, GARY S.",45047970301,+34.2232322,-082.1807949,34.19651709,-82.16624559
HLMIDWIFE,"BYRD, LISA SNYDER",45063021014,+34.0271617,-081.1847195,34.007411,-81.197684
HLINHOMECARE,C 3 ELDERCARE,45007012300,+34.5134656,-082.6052554,34.50387376,-82.65054742
HLNURSINGCARE,C M TUCKER JR NURSING CARE CENTER FEWELL AND STONE PAVILIONS,45079001000,+34.0186611,-081.0204553,34.02195419,-81.02500662
HLNURSINGCARE,C M TUCKER JR NURSING CARE CENTER RODDEY PAVILION,45079001000,+34.0186611,-081.0204553,34.02218412,-81.02508559
HLRESIDENTIALCARE,CABADING HOMES #1,45019005500,+32.8532338,-079.9554747,32.85605012,-79.97820938
HLRESIDENTIALCARE,CABADING HOMES #2,45019005500,+32.8532338,-079.9554747,32.85611224,-79.97837946
HLRESIDENTIALCARE,CABADING HOMES #3,45019005500,+32.8532338,-079.9554747,32.85391684,-79.98012621
HLMIDWIFEAPPRENTICE,"CAIL, LEANDRA","",,,35.099705,-80.959162
HLNURSINGCARE,CALHOUN CONVALESCENT CENTER,45017950200,+33.6883735,-080.8061167,33.6579345,-80.76805679
HLHOSPICEFACILITY,CALLIE & JOHN RAINEY HOSPICE HOUSE,45007000300,+34.5294088,-082.6282596,34.5228571,-82.61914197
HLRESIDENTIALCARE,CAMDEN I,45055970800,+34.2226390,-080.5951484,34.24654415,-80.62632662
HLRESIDENTIALCARE,CAMDEN II,45055970800,+34.2226390,-080.5951484,34.24644881,-80.62642702
HLINHOMECARE,CAMELLIA'S HOME CARE,45041001505,+34.0897395,-079.7823755,34.123016,-79.779408
HLRESIDENTIALCARE,CAMP COMMUNITY RESIDENCE,45019002002,+32.7340159,-079.9611767,32.72764523,-79.9498129
HLHEARINGAIDSPECTEMP,"CAMPBELL, REANNA",45051051501,+33.6916274,-078.9850450,33.685596,-78.992245
HLMIDWIFE,"CANGIALOSI, VANESSA GENTLEMAN",45051051605,+33.6150143,-079.0285564,33.594339,-79.029769
HLRESIDENTIALCARE,CANTERFIELD OF BLUFFTON,45053950201,+32.3984799,-080.9415727,32.30814302,-80.93503196
HLRESIDENTIALCARE,CANTRELL'S RESIDENTIAL CARE FACILITY,45083022007,+34.9036817,-081.9662257,34.92103246,-81.98207561
HLINHOMECARE,CAPITAL HEALTH SERVICE,45045003010,+34.7569276,-082.2476429,34.75002699,-82.26272934
HLADULTDAYCARE,CAPITAL HEALTH SERVICE ADULT DAYCARE,45045003005,+34.7373354,-082.2632243,34.724634,-82.255442
HLHEARINGAIDSPECTEMP,"CAPOZZI, VIENNA R.",45083022600,+35.1735263,-082.1860038,35.17138,-82.196469
HLNURSINGCARE,CAPSTONE REHABILITATION AND HEALTHCARE CENTER,45077010902,+34.7991552,-082.5662724,34.797351,-82.544243
