OBJECTID,Permit Type,Name of Facility,Location Street,Location City,Location State,ZIP Code,Facility #,Facility Email,Admin Name & Phone,Facility Cont. Email,License / Expires,County / Ownership Type,Mailing Address,Mailing City,Mailing State,Mailing ZIP,Licensee,Licensee Business Phone,CMS Certification,,Evacuation_Zone,X,Y,Licensee County,x,y,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
6864,HLINHOMECARE,ACCESS HEALTH CARE SERVICES INC OF GREENVILLE,1901 LAURENS RD STE G,GREENVILLE,SC,29607-5186,864-242-1947,BBOYD@CAREGIVERSONDEMAND.COM, PH#: ,,IHCP-0206 / 06/30/2021,Greenville / Corporation,PO BOX 16645,GREENVILLE,SC,29606,ACCESS HEALTH CARE SERVICES INC,864-242-1947,,,,-82.35605002,34.83923432,Greenville,376012.6047,3856053.289,34.839234,-82.35605,1,rooftop,1901,G Laurens Rd,,,Greenville,SC,Greenville County,29607,US,Greenville
7912,HLINHOMECARE,ACCESS HEALTH CARE SERVICES OF CHARLESTON,2070 NORTHBROOK BLVD STE A-1,NORTH CHARLESTON,SC,29406,843-724-9581,MSWYGERT@CAREGIVERSONDEMAND.COM,"SWYGERT, MARILYN PH#: 803-509-8206",MSWYGERT@CAREGIVERSONDEMAND.COM,IHCP-0603 / 08/31/2021,Charleston / Corporation,,,,,ACCESS HEALTH CARE SERVICES INC,803-509-8206,,,B,-80.04052,32.949258,Richland,589683.7049,3646070.147,32.949227,-80.040491,0.99,nearest_street,1949,Northbrook Blvd,,,Charleston,SC,Charleston County,29410,US,TIGER/Line® dataset from the US Census Bureau
2855,HLINHOMECARE,ACCESS HEALTH SERVICES OF ROCK HILL,2424 INDIA HOOK RD STE 100,ROCK HILL,SC,29732-1278,803-328-0437,MSWYGERT@CAREGIVERSONDEMAND.COM,"SWYGERT, MARILYN PH#: 803-509-8206",MSWYGERT@CAREGIVERSONDEMAND.COM,IHCP-0633 / 10/31/2021,York / Corporation,PO BOX 3580,COLUMBIA,SC,29203,ACCESS HEALTH CARE SERVICES INC,803-509-8206,,,,-81.0267113,34.97427542,Richland,497561.787,3870190.638,34.974282,-81.026715,1,rooftop,2424 100,India Hook Rd,,,Rock Hill,SC,York County,29732,US,York
7178,HLTATTOOFAC,ACES HIGH TATTOO,704-H SEABOARD ST,MYRTLE BEACH,SC,29577-6513,843-839-1262,TATTOOS@USA.COM,"BOUGOR, BROCK PH#: ",,TF-0332 / 02/28/2022,Horry / Limited Liability,,,,,ACES HIGH TATTOO LLC,843-839-1262,,,B,-78.9065439,33.70761309,Horry,694002.6982,3731704.87,33.707613,-78.906544,1,rooftop,704,Seaboard St,,,Myrtle Beach,SC,Horry County,29577,US,Horry
182,HLRESIDENTIALCARE,ACLINE PLACE,200 S ACLINE ST,LAKE CITY,SC,29560-2635,843-394-5677,DJOHNSON@FCDSN.ORG,"UWAGBAI, LINDA G. PH#: 843-394-5677",LUWAGBAI@FCDSN.ORG,CRC-1257 / 01/31/2022,Florence / State,1211 E NATIONAL CEMETERY RD,FLORENCE,SC,29506-3240,FLORENCE COUNTY DISABILITIES AND SPECIAL NEEDS BOARD,843-667-5007,,,,-79.75396593,33.87595697,Florence,615239.001,3749100.996,33.876074,-79.753817,1,rooftop,210,N Acline St,,,Lake City,SC,Florence County,29560,US,Florence
6357,HLINHOMECARE,ACTIKARE,10415 BROAD RIVER RD STE B,IRMO,SC,29063,803-238-2968,AYONG@ACTIKARE.COM, PH#: ,,IHCP-0355 / 05/31/2021,Richland / Limited Liability,354 POETS WALK,IRMO,SC,29063,ALIGNED CONSULTING LLC,803-238-2968,,,,-81.205723,34.118969,Richland,481028.5219,3775366.311,34.118978,-81.205715,1,rooftop,B10415,Broad River Rd,,,Irmo,SC,Richland County,29063,US,Lexington
7065,HLINHOMECARE,ACTI-KARE RESPONSIVE IN-HOME CARE-HILTON HEAD,2 CORPUS CHRISTI PL STE 200,HILTON HEAD ISLAND,SC,29928,843-996-1497,NBRANCHE@ACTIKARE.COM,"BRANCHE, NATALIE PH#: 843-683-1513",NBRACHE@GMAIL.COM,IHCP-0837 / 04/30/2021,Beaufort / Limited Liability,,,,,11:11 ROSE LLC,843-683-1583,,,A,-80.76135202,32.15535121,Beaufort,522503.5155,3557680.357,32.155597,-80.761277,1,rooftop,2,Corpus Christi,,,Hilton Head Island,SC,Beaufort County,29928,US,Beaufort
6972,HLADULTDAYCARE,ACTIVE DAY OF BOILING SPRINGS,230 GILES DR,BOILING SPRINGS,SC,29316-6036,864-599-7342,CONTRACTS@ACTIVEDAY.COM,"STROUD, LYNN PH#: 864-599-7342",BOILINGSPRINGS@ACTIVEDAY.COM,ADC-0413 / 11/30/2021,Spartanburg / Corporation,,,,,ACTIVE SC ONE INC,215-642-6600,,,,-81.97818603,35.037542,Out of State,410778.2038,3877643.625,35.037556,-81.978189,1,rooftop,230,Giles Dr,,,Boiling Springs,SC,Spartanburg County,29316,US,Spartanburg County G
2833,HLADULTDAYCARE,ACTIVE DAY OF CHARLESTON,1954 ASHLEY RIVER RD STE K,CHARLESTON,SC,29407,843-762-5291,CONTRACTS@ACTIVEDAY.COM,"HYMAN, JOVAN PH#: 843-762-5291",JHYMAN@ACTIVEDAY.COM,ADC-0130 / 10/31/2021,Charleston / Corporation,6 NESHAMINY INTERPLEX STE 401,FEASTERVILLE TREVOSE,PA,19053-6964,ACTIVE SC ONE INC,215-642-6600,,,A,-80.02235592,32.80820555,Out of State,591526.3684,3630448.039,32.807938,-80.022011,1,rooftop,1954,Ashley River Rd,,,Charleston,SC,Charleston County,29407,US,City of Charleston
892,HLADULTDAYCARE,ACTIVE DAY OF GEORGETOWN,2902 HIGHMARKET ST,GEORGETOWN,SC,29440-2918,843-546-2055,CONTRACTS@ACTIVEDAY.COM,"BROWN, SHELLEY PH#: 843-546-5134",,ADC-0208 / 07/31/2021,Georgetown / Corporation,6 NESHAMINY INTERPLEX STE 401,FEASTERVILLE TREVOSE,PA,19053,ACTIVE SC ONE INC,215-642-6600,,,B,-79.31087129,33.38585529,Out of State,657110.0084,3695338.812,33.385862,-79.310874,1,rooftop,2902,Highmarket St,,,Georgetown,SC,Georgetown County,29440,US,Georgetown
6778,HLADULTDAYCARE,ACTIVE DAY OF GRAND STRAND,3880 HOUNDSFIELD AVE,MYRTLE BEACH,SC,29577-5792,843-626-8501,CONTRACTS@ACTIVEDAY.COM,"ASHMON, WAIDES PH#: 843-626-8501",WASHMON@ACTIVEDAY.COM,ADC-0129 / 10/31/2021,Horry / Corporation,6 NESHAMINY INTERPLEX STE 401,TREVOSE,PA,19053-6964,ACTIVE SC ONE INC,215-642-6600,,,B,-78.86657095,33.72736325,Out of State,697662.3948,3733971.091,33.727363,-78.866571,1,rooftop,3880,Houndsfield Ave,,,Myrtle Beach,SC,Horry County,29577,US,Horry
497,HLADULTDAYCARE,ACTIVE DAY OF GREENVILLE,21 MCBETH ST,GREENVILLE,SC,29611-3548,864-271-4211,CONTRACTS@ACTIVEDAY.COM,"WILES, TRACY PH#: 864-271-4211",GREENVILLE@ACTIVEDAY.COM,ADC-0236 / 03/31/2022,Greenville / Corporation,6 NESHAMINY INTERPLEX STE 401,FEASTERVILLE TREVOSE,PA,19053,ACSR INC,215-642-6600,,,,-82.42776199,34.868148,Out of State,369500.9927,3859350.998,34.868129,-82.427985,1,rooftop,21,McBeth St,,,Greenville,SC,Greenville County,29611,US,Greenville
890,HLADULTDAYCARE,ACTIVE DAY OF GREER,736 S LINE ST EXT,GREER,SC,29651-4027,864-848-3003,CONTRACTS@ACTIVEDAY.COM,"MOORE, WENDY PH#: 864-848-3003",WMOORE@ACTIVEDAY.COM,ADC-0125 / 10/31/2021,Greenville / Corporation,6 NESHAMINY INTERPLEX STE 401,FEASTERVILLE TREVOSE,PA,19053-6964,ACTIVE SC ONE INC,215-642-6600,,,,-82.22413549,34.92530649,Out of State,388191.243,3865443.759,34.925304,-82.224135,1,rooftop,736,S Line Street Ext,,,Greer,SC,Greenville County,29651,US,Greenville
1480,HLADULTDAYCARE,ACTIVE DAY OF LIBERTY,315 W FRONT ST,LIBERTY,SC,29657-1011,864-843-6905,CONTRACTS@ACTIVEDAY.COM,"BEEMER, KIM PH#: 864-843-6905",LIBERTY@ACTIVEDAY.COM,ADC-0124 / 10/31/2021,Pickens / Corporation,6 NESHAMINY INTERPLEX STE 401,FEASTERVILLE TREVOSE,PA,19053-6964,ACTIVE SC ONE INC,215-642-6600,,,,-82.69734547,34.78491678,Out of State,344702.2297,3850504.114,34.78492,-82.69736,1,rooftop,315,W Front St A,,,Liberty,SC,Pickens County,29657,US,Pickens County G
903,HLADULTDAYCARE,ACTIVE DAY OF LOW COUNTRY,104 SPRINGHALL DR,GOOSE CREEK,SC,29445-5335,843-553-1805,CONTRACTS@ACTIVEDAY.COM,"MUNGIN, EBONY PH#: 843-553-1805",LOWCOUNTRY@ACTIVEDAY.COM,ADC-0195 / 02/28/2022,Berkeley / Corporation,6 NESHAMINY INTERPLEX DR STE 401,FEASTERVILLE TREVOSE,PA,19053,ACSR INC,215-642-6600,,,G,-80.0524358,33.01096586,Out of State,588508.2005,3652901.37,33.010972,-80.052439,1,rooftop,104,Spring Hall Dr,,,Goose Creek,SC,Berkeley County,29445,US,Berkeley
462,HLADULTDAYCARE,ACTIVE DAY OF PEE DEE,2120 ENTERPRISE DR,FLORENCE,SC,29501-1104,843-665-1919,CONTRACTS@ACTIVEDAY.COM,"JOHNSON, JULIA PH#: 843-665-1919",PEEDEE@ACTIVEDAY.COM,ADC-0235 / 03/31/2022,Florence / Corporation,6 NESHAMINY INTERPLEX STE 401,TREVOSE,PA,19053,ACTIVE SC ONE INC,215-642-6600,,,,-79.80029489,34.23986323,Out of State,610480.7782,3789402.922,34.239506,-79.799978,1,rooftop,2120,Enterprise Dr,,,Florence,SC,Florence County,29501,US,Florence
8214,HLADULTDAYCARE,ACTIVE DAY OF SUMTER,930 OSWEGO RD,SUMTER,SC,29153-8733,803-775-4281,CONTRACTS@ACTIVEDAY.COM,"JEFFERSON, TYRA PH#: 803-775-4281",SUMTER@ACTIVEDAY.COM,ADC-0144 / 05/31/2022,Sumter / Corporation,6 NESHAMINY INTERPLEX DR STE 401,FEASTERVILLE TREVOSE,PA,19053,ACSR INC,215-642-6600,,,,-80.318209,33.940063,Out of State,563006.7513,3755719.628,33.94007,-80.318211,1,rooftop,930,Oswego Hwy,,,Sumter,SC,Sumter County,29153,US,Sumter
180,HLADULTDAYCARE,ACTIVE DAY OF WINNSBORO,219 N CONGRESS ST,WINNSBORO,SC,29180-1120,803-712-6820,CONTRACTS@ACTIVEDAY.COM,"CLARK, KIMYA PH#: 803-712-6820",WINNSOBORO@ACTIVEDAY.COM,ADC-0177 / 12/31/2021,Fairfield / Corporation,6 NESHAMINY INTERPLEX 401,FEASTERVILLE TREVOSE,PA,19053,ACSR INC,215-642-6600,,,,-81.08828471,34.38438775,Out of State,491884.0037,3804780.997,34.384422,-81.088408,1,rooftop,219,N Congress St,,,Winnsboro,SC,Fairfield County,29180,US,Fairfield County G
6087,HLINHOMECARE,ACTS: OF LOVE HOME CARE AGENCY,101 RICE BENT WAY UNIT 3,COLUMBIA,SC,29229,803-661-9642,TBROWN.ACTSOFLOVELLC@GMAIL.COM,"ROBERTSON, DIMETRIUS PH#: 803-960-3163",,IHCP-0700 / 06/30/2021,Richland / Limited Liability,1 SWEET KNOLL CT,COLUMBIA,SC,29229,ACTS: OF LOVE HOME CARE AGENCY LLC,803-661-9642,,,,-80.914402,34.153522,Richland,507890.5932,3779181.711,34.153067,-80.914137,0.98,nearest_street,187,Lee Rd,,,Columbia,SC,Richland County,29229,US,TIGER/Line® dataset from the US Census Bureau
7489,HLHEARINGAIDSPEC,"ADAMS, ALEXANDER J.",205 DOVE CHASE TRAIL,LEXINGTON,SC,29072,719-761-3559,ALEX.ADAMS@OPTUM.COM, PH#: ,,HAS-0675 / 01/30/2022,Lexington / Sole Proprietorship,,,,,"ADAMS, ALEXANDER J.",719-761-3559,,,,-81.268157,33.998955,Lexington,475236.0614,3762072.487,33.998961,-81.268159,1,rooftop,205,Dove Chase Trl,,,Lexington,SC,Lexington County,29072,US,Lexington
7291,HLINHOMECARE,ADD LIGHT HOME CARE,698-S BULTMAN DR UNIT C-8,SUMTER,SC,29150,803-774-0250,ADDLIGHTHOMECARE@GMAIL.COM, PH#: ,,IHCP-1128 / 09/30/2021,Sumter / Limited Liability,,,,,ADD LIGHT HOME CARE LLC,803-774-0350,,,,-80.372181,33.941833,Sumter,558017.7044,3755884.002,33.941633,-80.372548,1,rooftop,696,Bultman Dr,,,Sumter,SC,Sumter County,29150,US,Sumter
6770,HLPSADOUTPATIENT,ADDCARE COUNSELING,413 VARDRY ST STE 7,GREENVILLE,SC,29601-3331,864-467-1319,ANGELA@ADDCARECOUNSELING.COM,"BRADY, ANGELA T. PH#: 864-467-1319",ANGELA@ADDCARECOUNSELING.COM,OPF-0083 / 12/31/2021,Greenville / Corporation,413 VARDRY ST STE 7,GREENVILLE,SC,29601-3331,ADDCARE COUNSELING INC,864-467-1319,,,,-82.40986094,34.84137876,Greenville,371095.5261,3856358.979,34.841125,-82.410059,1,rooftop,401,Vardry St,,,Greenville,SC,Greenville County,29601,US,City of Greenville
28,HLRESIDENTIALCARE,ADDISON'S COMMUNITY CARE HOME,4013 PERCIVAL RD,COLUMBIA,SC,29229-8321,803-736-0455,SARDOCGWADE@UNIVERSALCARESOLUTIONS.COM,"DOCTOR-GREENWADE, SARAH PH#: 803-736-0455",SARDOCGWADE@UNIVERSALCARESOLUTIONS.COM,CRC-0815 / 05/31/2021,Richland / Corporation,PO BOX 23328,COLUMBIA,SC,29224-3328,ADDISON'S COMMUNITY CARE HOME INC,803-736-0455,,,,-80.86475718,34.08643913,Richland,512476.7208,3771748.497,34.086308,-80.864744,0.99,nearest_street,4013,State Hwy 12,,,Columbia,SC,Richland County,29223,US,TIGER/Line® dataset from the US Census Bureau
6838,HLINHOMECARE,ADDUS HOME CARE - COLUMBIA,1612 MARION ST STE 103,COLUMBIA,SC,29201-2939,803-758-4000,JCADOVICH@ADDUS.COM, PH#: ,,IHCP-0195 / 06/30/2022,Richland / Corporation,2300 WARRENVILLE RD STE 100,DOWNERS GROVE,IL,60515-1700,ADDUS HEALTHCARE (SOUTH CAROLINA) INC DBA ADDUS HOME CARE,630-296-3400,,,,-81.03301842,34.00835946,Out of State,496951.1196,3763083.35,34.009776,-81.035491,0.96,nearest_street,1800,Sumter St,,,Columbia,SC,Richland County,29201,US,TIGER/Line® dataset from the US Census Bureau
7074,HLINHOMECARE,ADDUS HOME CARE - GREENVILLE,415 N PLEASANTBURG DR STE D,GREENVILLE,SC,29607-2127,864-250-0016,JCADOVICH@ADDUS.COM, PH#: ,,IHCP-0201 / 06/30/2021,Greenville / Corporation,2300 WARRENVILLE RD STE 100,DOWNERS GROVE,IL,60515-1700,ADDUS HEALTHCARE (SOUTH CAROLINA) INC DBA ADDUS HOME CARE,630-296-3400,,,,-82.35793308,34.85308098,Out of State,375861.2187,3857591.273,34.853157,-82.358303,1,rooftop,401,N Pleasantburg Dr,,,Greenville,SC,Greenville County,29607,US,City of Greenville
1740,HLINHOMECARE,ADDUS HOME CARE - N CHARLESTON,3294-C ASHLEY PHOSPHATE RD,N CHARLESTON,SC,29418,843-569-0033,CMCDANIEL@ADDUS.COM,"KUMARICH, DIANE PH#: 360-296-3400; MCDANIEL, CARY PH#: 630-296-3400",,IHCP-0196 / 06/30/2022,Charleston / Corporation,2300 WARRENVILLE RD STE 100,DOWNERS GROVE,IL,60515-1700,ADDUS HEALTHCARE (SOUTH CAROLINA) INC DBA ADDUS HOME CARE,630-296-3400,,,B,-80.07148403,32.92978966,Out of State,586808.2942,3643885.855,32.929721,-80.07153,0.99,nearest_street,3275,State Rd S-10-75,,,North Charleston,SC,Charleston County,29418,US,TIGER/Line® dataset from the US Census Bureau
1742,HLINHOMECARE,ADDUS HOME CARE - ROCK HILL,1924 INDIA HOOK RD,ROCK HILL,SC,29730,803-324-9366,VKEELS@ADDUS.COM,"KUMARICH, DIANE PH#: 360-296-3400",NATLCONTRACTS@ADDUS.COM,IHCP-0200 / 06/30/2022,York / Corporation,2300 WARRENVILLE RD STE 100,DOWNERS GROVE,IL,60515-1700,ADDUS HEALTHCARE (SOUTH CAROLINA) INC DBA ADDUS HOME CARE,630-296-3400,,,,-81.03254216,34.9655376,Out of State,497029.2296,3869221.809,34.965545,-81.032546,1,rooftop,1924,India Hook Rd,,,Rock Hill,SC,York County,29732,US,York
6841,HLINHOMECARE,ADDUS HOME CARE - SUMTER,2630 A HARDEE CV,SUMTER,SC,29150-1893,843-662-4060,VKEELS@ADDUS.COM,"CIZEK, LEA PH#: ",,IHCP-0199 / 06/30/2022,Sumter / Corporation,2300 WARRENVILLE RD STE 100,DOWNERS GROVE,IL,60515-1700,ADDUS HEALTHCARE (SOUTH CAROLINA) INC DBA ADDUS HOME CARE,630-296-3400,,,,-80.40004187,33.95586443,Out of State,555433.8547,3757424.443,33.955776,-80.400138,1,rooftop,2630,Hardee Ct,,,Sumter,SC,Sumter County,29150,US,Sumter
6592,HLINHOMECARE,ADDUS HOMECARE- AUGUSTA,149 DAVIS RD STE D,AUGUSTA,GA,30907-5072,706-869-7826,POLLY.MEMMINGER@ADDUS.COM,"KUMARICH, DIANE PH#: 360-296-3400",NATLCONTRACTS@ADDUS.COM,IHCP-1030 / 08/31/2021,Out of State / Corporation,23OO WARRENVILLE RD STE 100,DOWNERS GROVE,IL,60515,ADDUS HEALTHCARE (SOUTH CAROLINA) INC,630-296-3400,,,,-82.083964,33.508957,Out of State,399323.7088,3708238.07,33.50883,-82.084172,1,rooftop,119,Davis Rd,,,Augusta,GA,Columbia County,30907,US,Columbia
7661,HLINHOMECARE,ADMINISTER IN HOME CARE,477 E BLACKSTOCK RD UNIT 5,SPARTANBURG,SC,29301,864-529-4250,ADMIHEALTHCARE@GMAIL.COM,"BIGSBY, KEYATTA PH#: 864-529-4250",,IHCP-1119 / 05/31/2021,Spartanburg / Limited Liability,,,,,ADMINISTER IN HOME HEALTH CARE LLC,864-529-4250,,,,-81.983397,34.911226,Spartanburg,410165.1737,3863639.709,34.911214,-81.983871,1,rooftop,454,E Blackstock Rd,,,Spartanburg,SC,Spartanburg County,29301,US,Spartanburg County G
1407,HLADULTDAYCARE,ADULT DAYCARE 41,1572 HWY 41,MOUNT PLEASANT,SC,29466,843-856-4203,ADULTDAYCARE41@ATT.NET,"HABERSHAM, CAROLINE C. PH#: 843-856-4203",ADULTDAYCARE41@ATT.NET,ADC-0301 / 03/31/2022,Charleston / Limited Liability,1572 HWY 41,MOUNT PLEASANT,SC,29466,ADULT DAY CARE 41 LLC,843-856-4203,,,C,-79.80853518,32.87989077,Charleston,611455.5653,3638600.928,32.879897,-79.808538,1,rooftop,1572,Highway 41,,,Mount Pleasant,SC,Charleston County,29466,US,Charleston
6684,HLPSADOUTPATIENT,ADULT DRUG COURT TREATMENT,100 S MAIN ST,ANDERSON,SC,29624-1619,864-716-3688,NIKKI.LINDSEY@SOLICITOR10.ORG,"LINDSEY, NIKKI PH#: 864-260-4042",NIKKI.LINDSEY@SOLICITOR10.ORG,OPF-0099 / 01/31/2022,Anderson / County,PO BOX 8002,ANDERSON,SC,29622-8002,ANDERSON COUNTY 10TH CIRCUIT SOLICITOR'S OFFICE,864-260-4042,,,,-82.6507019,34.50308318,Anderson,348458.213,3819175.883,34.50309,-82.650706,1,rooftop,100,S Main St,,,Anderson,SC,Anderson County,29624,US,Anderson
4912,HLADULTDAYCARE,ADULT ENRICHMENT CENTERS OF FORT MILL,105 LESTINA CT,FORT MILL,SC,29715-1985,803-396-5336,BSCRUGGS@AECENTERS.ORG,"KRIEGSHAUSER, SAMANTHA PH#: 803-327-7448",SAMANTHAK@AECENTERS.ORG,ADC-0223 / 05/31/2021,York / Corporation,359 PARK AVE,ROCK HILL,SC,29730-4025,YORK COUNTY ADULT DAY CARE SERVICES INC,803-684-1361,,,,-80.927939,35.020094,York,506574.1944,3875273.796,35.020094,-80.927938,1,rooftop,105,Lestina Ct,,,Fort Mill,SC,York County,29715,US,York
387,HLADULTDAYCARE,ADULT ENRICHMENT CENTERS OF YORK,3 S PACIFIC AVE,YORK,SC,29745-1607,803-684-1361,CASSANDRA@AECENTERS.ORG,"KEEL, KIMBERLY F. PH#: ; KRIEGSHAUSER, SAMANTHA PH#: 803-327-7448",,ADC-0260 / 12/31/2021,York / Corporation,359 PARK AVE,ROCK HILL,SC,29730-4025,YORK COUNTY ADULT DAY CARE SERVICES INC,803-684-1361,,,,-81.22123954,34.98825653,York,479808.6248,3871763.112,34.987937,-81.221022,1,rooftop,6,S Pacific Ave,,,York,SC,York County,29745,US,York
7842,HLINHOMECARE,ADVANCE HOME CARE MANAGEMENT,608 GREGG AVE STE 202,FLORENCE,SC,29501,843-472-5276,RJOHNSON@RESTASSUREDLLC.NET,"JOHNSON, REATHA P. PH#: 843-472-5276",RJOHNSON@RESTASSUREDLLC.NET,IHCP-1142 / 08/31/2021,Florence / Limited Liability,,,,,ADVANCE HOME CARE MANAGEMENT LLC,843-472-5276,,,,-79.777452,34.194447,Florence,612645.0515,3784391.651,34.194328,-79.777521,1,rooftop,606,Gregg Ave,,,Florence,SC,Florence County,29501,US,Florence
6126,HLINHOMECARE,ADVANCED HEALTHCARE STAFFING SOLUTIONS LLC,908 W EVANS ST,FLORENCE,SC,29501-3442,843-679-5355,ADVANCEDWECARE4U@BELLSOUTH.NET,"JETT, PAMELA PH#: 843-679-5355",ADVANCEDWECARE4U@BELLSOUTH.NET,IHCP-0961 / 01/31/2022,Florence / Limited Liability,,,,,ADVANCED HEALTHCARE STAFFING SOLUTIONS LLC,803-679-5355,,,,-79.783169,34.196183,Florence,612115.9269,3784577.93,34.196183,-79.783168,1,rooftop,908,W Evans St,,,Florence,SC,Florence County,29501,US,Florence
7568,HLHOMEHEALTH,ADVANCED HOME HEALTH,2424 INDIA HOOK RD STE 130,ROCK HILL,SC,29732-1278,803-567-5970,LICENSES@BRIGHTSPRINGHEALTH.COM, PH#: ,,HHA-0395 / 03/31/2022,York / Limited Liability,,,,,ADORATION HOME HEALTH CARE VIRGINIA LLC,803-567-5970,,,,-81.026994,34.974403,York,497536.0801,3870204.741,34.974457,-81.026819,1,rooftop,2426,India Hook Rd,,,Rock Hill,SC,York County,29732,US,York
7649,HLINHOMECARE,ADVANCED TOTAL CARE,9600 TWO NOTCH RD STE 5,COLUMBIA,SC,29223,803-200-3079,ADVANCEDTOTALCARE@YAHOO.COM,"DANIELS, ARTESIA PH#: 803-200-3079",,IHCP-1174 / 06/30/2021,Richland / Corporation,,,,,ATC-ADVANCED TOTAL CARE,803-200-3079,,,,-80.909811,34.101637,Richland,508318.9142,3773429.087,34.102173,-80.911203,0.97,nearest_street,9566,US Hwy 1,,,Columbia,SC,Richland County,29223,US,TIGER/Line® dataset from the US Census Bureau
2094,HLINHOMECARE,AEROFLOW INC,310 BUSINESS PKWY STE D,GREER,SC,29651-7118,864-234-5593,COMPLIANCEOFFICER@AEROFLOWINC.COM,"LINDSEY, ASHLEA PH#: 843-345-1780",,IHCP-0281 / 08/31/2021,Spartanburg / Corporation,3165 SWEETEN CREEK RD,ASHEVILLE,NC,28803-2115,AEROFLOW INC,864-234-5593,,,,-82.15599477,34.88586651,Spartanburg,394364.8027,3860995.75,34.885624,-82.156026,1,rooftop,310,Business Pkwy Def,,,Greer,SC,Spartanburg County,29651,US,Spartanburg County G
7656,HLINHOMECARE,AFFINITY HOME CARE,1565 EBENEZER RD,ROCK HILL,SC,29732-2874,803-373-8777,ABAILEY001@HOTMAIL.COM, PH#: ,,IHCP-0854 / 05/31/2021,York / Limited Liability,,,,,AFFINITY HOME CARE LLC,704-840-4126,,,,-81.044591,34.953402,York,495928.7663,3867876.428,34.953409,-81.044594,1,rooftop,1565,Ebenezer Rd,,,Rock Hill,SC,York County,29732,US,York
7736,HLINHOMECARE,AFFINITY HOME CARE SOLUTIONS,7709 FREEDOM RD,BRANCHVILLE,SC,29432,843-790-1560,ADMIN@AFFINITYHOMECARESOLUTIONS.COM,"MILLER, LORIANNE E. PH#: 843-790-1560",ADMIN@AFFINITYHOMECARESOLUTIONS.COM,IHCP-0985 / 08/31/2021,Orangeburg / Limited Liability,,,,,AFFINITY HOME CARE SOLUTIONS LLC,843-790-1560,,,,-80.815554,33.245479,Orangeburg,517182.3692,3678516.417,33.245485,-80.815557,1,rooftop,7709,Freedom Rd,,,Branchville,SC,Orangeburg County,29432,US,Orangeburg
8162,HLINHOMECARE,AGAPE HOME CARE,104 MAXWELL AVE STE 347,GREENWOOD,SC,29646,864-447-7625,MARSHALLSHENITA@GMAIL.COM, PH#: ,,IHCP-1422 / 03/31/2022,Greenwood / Limited Liability,,,,,AGAPE HOME CARE LLC,864-447-7625,,,,-82.160886,34.191021,Greenwood,393032.6552,3783945.337,34.191132,-82.161018,1,rooftop,210,Main St,,,Greenwood,SC,Greenwood County,29646,US,Greenwood
6063,HLHOSPICEFACILITY,AGAPE HOSPICE HOUSE OF THE MIDLANDS,141 STONERIDGE DR,COLUMBIA,SC,29210-8240,803-569-4985,PAMELA.DUNCAN@HOSPICECARE.NET,"HENDERSON, DEEDEE PH#: 800-932-2738",DEEDEE.HENDERSON@HOSPICECARE.NET,HPF-0034 / 03/31/2022,Richland / Limited Liability,,,,,HOSPICE CARE OF SOUTH CAROLINA LLC,800-932-2738,,,,-81.070386,34.014291,Spartanburg,493501.2181,3763742.763,34.014131,-81.070622,0.99,nearest_street,136,Stoneridge Dr,,,Columbia,SC,Richland County,29210,US,TIGER/Line® dataset from the US Census Bureau
6896,HLHOSPICEPROGRAM,AGAPE HOSPICE OF THE LOW COUNTRY,2680 ELMS PLANTATION BLVD STE 101,NORTH CHARLESTON,SC,29406-7101,843-553-7122,PAMELA.DUNCAN@HOSPICECARE.NET,"HENDERSON, DANIELLE PH#: 803-312-0006",DEEDEE.HENDERSON@HOSPICECARE.NET,HPC-0124 / 06/30/2021,Charleston / Limited Liability,2680 ELMS PLANTATION BLVD STE 101,NORTH CHARLESTON,SC,29406-7101,AGAPE HOSPICE OF THE LOW COUNTRY LLC,843-553-7122,421592,,B,-80.06415169,32.97825771,Charleston,587343.9537,3649117.709,32.977809,-80.064224,0.98,nearest_street,2698,Elms Center Rd,,,Charleston,SC,Charleston County,29406,US,TIGER/Line® dataset from the US Census Bureau
6064,HLHOSPICEFACILITY,AGAPE HOUSE OF LEXINGTON,128 LIBRARY HILL LN,LEXINGTON,SC,29072-3893,803-520-5940,PAMELA.DUNCAN@HOSPICECARE.NET,"HENDERSON, DEEDEE PH#: 800-932-2738",DEEDEE.HENDERSON@HOSPICECARE.NET,HPF-0035 / 03/31/2022,Lexington / Limited Liability,,,,,HOSPICE CARE OF SOUTH CAROLINA LLC,800-932-2738,,,,-81.220706,33.977434,Spartanburg,479613.0011,3759675.852,33.977057,-81.220337,1,rooftop,128,Library Hill Ln,,,Lexington,SC,Lexington County,29072,US,Lexington
6648,HLTATTOOFAC,AGGRESSIVE INK 3,407 HWY 28 BYP STE C,ANDERSON,SC,29624-3044,864-226-3793,AGGRESSIVEINK@GMAIL.COM,"RICKETTS, KATRINA PH#: ",,TF-0073 / 06/30/2021,Anderson / Sole Proprietorship,407 HWY 28 BYP STE C,ANDERSON,SC,29624-3044,"RICKETTS, STEVE G.",864-940-6552,,,,-82.66371637,34.48183169,Anderson,347224.539,3816838.594,34.482043,-82.663264,1,rooftop,400,Highway 28th Byp,,,Anderson,SC,Anderson County,29624,US,Anderson
