npi,basic_organization_name,latitude,longitude,address,city,state,zip,county,country,match_indicator,match_type,tiger_line_id,tiger_side,state_fips,county_fips,census_tract,census_block
1730516808,INGLES MARKETS INC,34.991713,-82.469052,1501 Geer Hwy,Travelers Rest,SC,29690,Greenville County,US,Match,Exact,38341731,R,45,045,003903,2002
1730554650,ULMER FAMILY PHARMACY AND WELLNESS CENTER LLC,32.254872,-80.856292,10 Goethe Rd,Bluffton,SC,29910,Beaufort County,US,Match,Exact,87636884,L,45,013,002107,2019
1730558024,WAL-MART STORES EAST LP,33.938419,-80.371122,611 Bultman Dr,Sumter,SC,29150,Sumter County,US,Match,Exact,636585519,R,45,085,000901,2004
1730564733,SUNSHINE PHARMACY SERVICES LLC,33.910206,-81.225211,1852 S Lake Dr,Lexington,SC,29073,Lexington County,US,Match,Non_Exact,645304499,L,45,063,021035,1021
1730604323,WALGREEN CO,34.245923,-80.613205,1100 Gordon St,Camden,SC,29020,Kershaw County,US,Match,Exact,645782269,R,45,055,970800,5107
1730614587,CARESOUTH CAROLINA INC,34.695932,-79.920374,110 Doctors,Cheraw,SC,29520,Chesterfield County,US,No_Match,,,,,,,
1730669789,EAU CLAIRE COOPERATIVE HEALTH CENTER INC.,33.882402,-80.716177,1098 State Rd S-40-56,Eastover,SC,29044,Richland County,US,No_Match,,,,,,,
1740207901,WAL-MART STORES EAST LP,35.088728,-81.662875,107 Walton Dr,Gaffney,SC,29341,Cherokee County,US,Match,Exact,645292354,L,45,021,970301,2004
1740220185,PUBLIX SUPER MARKETS INC,34.869101,-82.256828,319 B The Pkwy,Greer,SC,29650,Greenville County,US,Match,Exact,38327814,R,45,045,002609,2007
1740295690,INGLES MARKETS INC,34.758468,-83.050616,358 Dutch Fork Rd,West Union,SC,29696,Oconee County,US,Match,Exact,25682856,L,45,073,030403,2001
1740370725,GASTON HEALTH ASSOCIATES INC,33.814458,-81.085668,1420 State Rd S-32-65,Gaston,SC,29053,Lexington County,US,No_Match,,,,,,,
1740383504,SOUTH CAROLINA CVS PHARMACY LLC,34.643473,-82.466606,1 Main St,Pelzer,SC,29669,Anderson County,US,Match,Exact,25488106,L,45,007,010300,3019
1740438647,EUTAWVILLE PHARMACY,33.395448,-80.345715,217 Porcher Ave,Eutawville,SC,29048,Orangeburg County,US,Match,Exact,19246596,R,45,075,010102,1046
1740598051,FIRST CHOICE PHARMACY LLC,34.903709,-82.098264,1664 E Main St,Duncan,SC,29334,Spartanburg County,US,Match,Non_Exact,19482887,L,45,083,023406,3002
1740807288,WALTERBORO PHARMACY LLC,32.922008,-80.667018,555 Robertson Blvd,Walterboro,SC,29488,Colleton County,US,No_Match,,,,,,,
1750436754,SHAW CORPORATION,34.861254,-82.37421,3 Prescott St,Greenville,SC,29607,Greenville County,US,Match,Exact,38303014,L,45,045,001205,1007
1750444311,GOOD PHARMACY INC.,34.946208,-81.036932,1236 110 Ebenezer Rd,Rock Hill,SC,29732,York County,US,No_Match,,,,,,,
1750475067,MORAL OF PICKENS INC,34.883695,-82.708412,110 W Main St,Pickens,SC,29671,Pickens County,US,Tie,,,,,,,
1750484523,SOUTH CAROLINA CVS PHARMACY LLC,34.854515,-82.447666,3200 W Blue Ridge Dr,Greenville,SC,29611,Greenville County,US,Match,Non_Exact,38296138,R,45,045,002202,1019
1750527834,PINE RIDGE INVESTORS,33.910389,-81.108801,631 Pine Ridge Dr,West Columbia,SC,29172,Lexington County,US,No_Match,,,,,,,
1750740460,ESTILL COMMUNITY PHARMACY LLC,32.750405,-81.245773,105 Martin Ave,Estill,SC,29918,Hampton County,US,Match,Exact,33118501,L,45,049,920401,2075
1750901674,HARRIS TEETER LLC,34.861585,-82.386289,101 Wade Hampton Blvd,Greenville,SC,29609,Greenville County,US,Match,Exact,38301185,L,45,045,000100,1007
1760585392,SOUTH CAROLINA CVS PHARMACY LLC,33.023735,-80.05429,301 Vixen Blvd,Goose Creek,SC,29445,Berkeley County,US,Match,Exact,100745904,L,45,015,020707,2021
1760585533,SOUTH CAROLINA CVS PHARMACY LLC,33.871393,-79.761803,182 S Ron Mcnair Blvd,Lake City,SC,29560,Florence County,US,Tie,,,,,,,
1760586572,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",32.860745,-79.795585,1135 Gregorie Ferry Rd,Mount Pleasant,SC,29466,Charleston County,US,Match,Exact,619735711,R,45,019,004618,2053
1760718761,GREENVILLE HEALTH CORPORATION,34.814787,-82.411488,15 Park Creek Dr,Greenville,SC,29605,Greenville County,US,No_Match,,,,,,,
1760933196,"WAL-MART STORES EAST, LP",33.675083,-78.904209,1601 S Kings Hwy,Myrtle Beach,SC,29577,Horry County,US,Tie,,,,,,,
1770078602,CONNECTED HEALTH PHARMACY INC,34.713865,-82.250973,3944 Grandview Dr,Simpsonville,SC,29680,Greenville County,US,Match,Exact,642891404,R,45,045,003013,2008
1770112849,FOUNTAIN INN RX LLC,34.693888,-82.198359,101 S Weston St,Fountain Inn,SC,29644,Greenville County,US,Match,Exact,38314191,L,45,045,003101,3016
1770517401,THE KROGER CO,33.523893,-81.720263,1799 Whiskey Rd,Aiken,SC,29803,Aiken County,US,Match,Exact,65033934,L,45,003,021202,3034
1770563231,"SUMTER CUT RATE DRUG STORE, INC",33.921176,-80.341336,25 N Main St,Sumter,SC,29150,Sumter County,US,Match,Non_Exact,202704561,R,45,085,001300,2011
1770588097,"IVA DRUG STORE, INC.",34.308287,-82.661989,905 E Front St,Iva,SC,29655,Anderson County,US,Tie,,,,,,,
1770588154,"ORANGE CUT RATE DRUG STORE, INC",33.250439,-80.815926,7617 Freedom Rd,Branchville,SC,29432,Orangeburg County,US,Match,Exact,19225731,R,45,075,011701,1017
1770628653,"HAWTHORNE PELION PHARMACY, INC.",33.770802,-81.241292,8051 Edmund Hwy,Pelion,SC,29123,Lexington County,US,Match,Exact,70090228,R,45,063,020904,2019
1770686446,SOUTH CAROLINA CVS PHARMACY LLC,35.177523,-82.186426,206 N Lyles Ave,Landrum,SC,29356,Spartanburg County,US,Tie,,,,,,,
1770686545,SOUTH CAROLINA CVS PHARMACY LLC,34.869632,-82.354061,2499 E North St,Greenville,SC,29615,Greenville County,US,No_Match,,,,,,,
1770746026,WALGREEN CO,34.957986,-82.42639,331 Little Texas Rd,Travelers Rest,SC,29690,Greenville County,US,Match,Exact,38349707,R,45,045,002701,1017
1770940801,DILLON FAMILY PHARMACY I,34.422525,-79.36656,767 US Hwy 301,Dillon,SC,29536,Dillon County,US,Match,Non_Exact,28828177,R,45,033,970402,1050
1770960247,WAL-MART STORES EAST LP,34.198088,-82.133945,300 Bypass 25 NE,Greenwood,SC,29646,Greenwood County,US,No_Match,,,,,,,
1770987695,WAL-MART STORES EAST LP,34.678934,-82.824659,107 Morrison Dr,Clemson,SC,29634,Pickens County,US,Match,Non_Exact,26165021,L,45,077,011202,2007
1780127159,GREENVILLE HEALTH CORPORATION,35.026353,-81.964682,2260 Boiling Springs Rd,Boiling Springs,SC,29316,Spartanburg County,US,Match,Exact,647234465,L,45,083,022406,3012
1780135764,"SAM'S EAST, INC.",32.257962,-80.853942,20 Bluffton Rd,Bluffton,SC,29910,Beaufort County,US,Match,Exact,636192182,L,45,013,002107,2020
1780618405,THE KROGER CO,33.777155,-78.792875,9610 N Kings Hwy,Myrtle Beach,SC,29572,Horry County,US,Tie,,,,,,,
1780750646,WALGREEN CO,34.735176,-80.790237,1100 Hwy 9th Byp,Lancaster,SC,29720,Lancaster County,US,Match,Non_Exact,40693575,L,45,057,010800,4035
1780787457,SOUTH CAROLINA CVS PHARMACY LLC,35.115321,-81.065081,4740 Charlotte Hwy,Clover,SC,29710,York County,US,Match,Exact,19815452,L,45,091,061709,2020
1780787556,SOUTH CAROLINA CVS PHARMACY LLC,33.739361,-78.828445,6613 N Kings Hwy,Myrtle Beach,SC,29572,Horry County,US,Match,Non_Exact,29059523,L,45,051,050401,1015
1780788430,"EAU CLAIRE COOPERATIVE HEALTH CENTER,INC",34.045659,-81.042729,800 Timrod St,Columbia,SC,29203,Richland County,US,Match,Exact,604766089,R,45,079,000200,1006
1780819839,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",32.901841,-80.011913,5917 Sellers Rd A,Charleston,SC,29410,Berkeley County,US,Match,Exact,100769519,R,45,015,020901,1016
1780958744,"DOGWOOD PHARMACY, LLC",34.818627,-82.297917,1231 Miller Rd,Greenville,SC,29607,Greenville County,US,Match,Exact,640457714,L,45,045,002811,2035
1790210839,MUKTA LLC,34.701674,-82.21656,1100 N Main St,Fountain Inn,SC,29644,Greenville County,US,Match,Non_Exact,38313885,L,45,045,003101,1028
1790306363,CONWAY PHARMACY,33.846789,-79.064577,1616 Church St,Conway,SC,29526,Horry County,US,Match,Exact,640608217,R,45,051,070300,1050
1790707446,SOUTH CAROLINA CVS PHARMACY LLC,32.255302,-80.848221,1059 Fording Island Rd,Bluffton,SC,29910,Beaufort County,US,Match,Exact,87647108,R,45,013,002201,2020
1790708071,SOUTH CAROLINA CVS PHARMACY LLC,34.934904,-82.008037,8191 Warren H Abernathy Hwy,Spartanburg,SC,29301,Spartanburg County,US,No_Match,,,,,,,
1790772598,M J W CORPORTATION,33.565828,-81.718836,323 Newberry St NW,Aiken,SC,29801,Aiken County,US,Match,Exact,65032178,R,45,003,021401,2021
1790888469,SOUTH CAROLINA CVS PHARMACY LLC,33.503838,-81.897217,4295 Jefferson Davis Hwy,Beech Island,SC,29842,Aiken County,US,No_Match,,,,,,,
1790888477,SOUTH CAROLINA CVS PHARMACY LLC,32.914624,-80.106144,5201 Ashley Phosphate Rd,North Charleston,SC,29418,Dorchester County,US,Match,Exact,644167711,R,45,035,010818,1031
1790894061,WALGREEN CO,33.203673,-79.990976,426 Nelson Ferry Rd,Moncks Corner,SC,29461,Berkeley County,US,Match,Exact,633451505,L,45,015,020504,1036
1801037775,WALGREEN CO,34.091049,-80.926222,8996 US Hwy 1,Columbia,SC,29223,Richland County,US,No_Match,,,,,,,
1801087556,WALGREEN CO,33.716363,-78.85722,3811 N Kings Hwy,Myrtle Beach,SC,29577,Horry County,US,Match,Non_Exact,29059781,L,45,051,050500,2020
1801131719,"AYNOR FAMILY PHARMACY, INC",33.994747,-79.202116,238 8th Ave,Aynor,SC,29511,Horry County,US,Match,Exact,29036853,R,45,051,080102,2083
1801801998,WALGREEN CO,34.825391,-82.394821,2007 Augusta St,Greenville,SC,29605,Greenville County,US,Match,Non_Exact,38306186,L,45,045,002005,1039
1801990601,SOUTH CAROLINA CVS PHARMACY LLC,33.449841,-79.551288,609 E Ashland St,Andrews,SC,29510,Georgetown County,US,Tie,,,,,,,
1811045677,"GENESIS HEALTH CARE, INC",34.305964,-79.869062,4 Segars Ct,Darlington,SC,29532,Darlington County,US,Match,Exact,78401185,R,45,031,011100,1020
1811060650,WALGREEN CO,35.080342,-81.655403,538 W Floyd Baker Blvd,Gaffney,SC,29341,Cherokee County,US,Match,Non_Exact,18988384,R,45,021,970201,1010
1811091614,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",34.874681,-82.256004,102 Barrington Park Dr,Greer,SC,29650,Greenville County,US,Match,Exact,38322901,R,45,045,002612,1000
1811194194,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",33.731781,-79.024864,101 Fetlock Dr,Myrtle Beach,SC,29588,Horry County,US,Match,Exact,631318624,R,45,051,060101,2024
1811204696,WALGREEN CO,32.809185,-80.02516,1980 Ashley River Rd,Charleston,SC,29407,Charleston County,US,Match,Exact,108823776,R,45,019,002612,5044
1811476005,REGENESIS ORGANIZATION COMMUNITY HEALTH CENTER,35.08579,-81.638458,1346 N Limestone St,Gaffney,SC,29340,Cherokee County,US,Match,Non_Exact,18988099,R,45,021,970302,2022
1811902901,WALGREEN CO,33.512069,-80.859445,1231 Chestnut St,Orangeburg,SC,29115,Orangeburg County,US,Match,Exact,19228565,L,45,075,011000,4003
1811902984,WALGREEN CO,32.914729,-80.107586,8410 Dorchester Rd,North Charleston,SC,29420,Dorchester County,US,Match,Exact,647846336,L,45,035,010818,1032
1811914070,WAL-MART STORES EAST LP,34.946936,-82.208303,14091 E Wade Hampton Blvd,Greer,SC,29651,Spartanburg County,US,Match,Non_Exact,632425998,R,45,083,023302,4028
1811915614,WAL-MART STORES EAST LP,34.73432,-80.784716,805 Hwy 9th Byp,Lancaster,SC,29720,Lancaster County,US,No_Match,,,,,,,
1811937253,PUBLIX SUPER MARKETS INC,34.778897,-82.310693,104 W Butler Rd,Mauldin,SC,29662,Greenville County,US,Tie,,,,,,,
1821003914,WALGREEN CO,34.948669,-82.225209,100 W Wade Hampton Blvd,Greer,SC,29650,Greenville County,US,Match,Non_Exact,38308542,L,45,045,002507,3036
1821015082,WAL-MART STORES EAST LP,34.434804,-79.376221,793 Leco Rd,Dillon,SC,29536,Dillon County,US,No_Match,,,,,,,
1821038266,PUBLIX SUPER MARKETS INC,34.018679,-80.963864,4883 State Hwy 12,Columbia,SC,29206,Richland County,US,No_Match,,,,,,,
1821109901,"MAXWELL & HALFORD DRUG, INC.",33.831385,-81.80172,406 Calhoun,Johnston,SC,29832,Edgefield County,US,Match,Non_Exact,55835157,L,45,037,970300,2010
1821117375,"TLC MEDICAL CENTRE, INC.",33.513557,-81.735659,169 Crepe Myrtle Dr,Aiken,SC,29803,Aiken County,US,Match,Non_Exact,65021117,L,45,003,021201,2007
1821186461,BLACKVILLE HEALTH INVESTORS,33.354735,-81.27099,19254 Solomon Blatt Ave,Blackville,SC,29817,Barnwell County,US,Match,Exact,19068079,R,45,011,970200,4000
1821191511,SOUTH CAROLINA CVS PHARMACY LLC,34.814878,-82.27453,150 A Tanner Rd,Greenville,SC,29607,Greenville County,US,Match,Exact,647227730,L,45,045,002812,1012
1821191792,"HARRIS TEETER, LLC",35.029173,-80.966816,916 Market St,Fort Mill,SC,29708,York County,US,Match,Exact,19838107,R,45,091,061004,2006
1821238551,MEDICAL UNIVERSITY HOSPITAL AUTHORITY,32.781686,-79.950387,325 Calhoun St,Charleston,SC,29401,Charleston County,US,No_Match,,,,,,,
1821307356,RHSC LLC,34.946545,-81.028388,1110 Marydale Ln,Rock Hill,SC,29732,York County,US,Match,Exact,636586508,R,45,091,060700,2002
1821513235,HARRIS TEETER LLC,32.803655,-80.019761,1843 Ashley River Rd,Charleston,SC,29407,Charleston County,US,No_Match,,,,,,,
1821531062,"GLEATON PHARMACY GROUP, LLC",32.793839,-80.02852,2023 Sam Rittenberg Blvd,Charleston,SC,29407,Charleston County,US,Match,Exact,649430274,L,45,019,002701,1050
1821635301,GREENVILLE HEALTH CORPORATION,34.029708,-81.030655,1801 Sunset Dr,Columbia,SC,29203,Richland County,US,Match,Exact,604768281,L,45,079,000500,2026
1831104785,INGLES MARKETS INC,34.895512,-82.709643,105 Sparks Ln,Pickens,SC,29671,Pickens County,US,Match,Exact,26212554,L,45,077,010405,3008
1831116094,WAL-MART STORES EAST LP,34.489714,-82.678715,521 Auburn Ave,Anderson,SC,29626,Anderson County,US,Match,Exact,25451971,L,45,007,012002,3026
1831139278,PUBLIX SUPER MARKETS INC,34.818442,-82.271291,1752 Woodruff Rd,Greenville,SC,29607,Greenville County,US,No_Match,,,,,,,
1831167873,DISCOUNT DRUG OF SWANSEA,33.736832,-81.102882,290 W 3rd St,Swansea,SC,29160,Lexington County,US,Tie,,,,,,,
1831289818,H AND M HEALTHCARE INC,33.525539,-81.120805,6622 Savannah Hwy,Neeses,SC,29107,Orangeburg County,US,Match,Exact,633728270,L,45,075,011900,1052
1831292374,SOUTH CAROLINA CVS PHARMACY LLC,33.575451,-81.704528,955 York St NE,Aiken,SC,29801,Aiken County,US,Match,Exact,65033711,R,45,003,021402,3000
1831292697,SOUTH CAROLINA CVS PHARMACY LLC,33.18705,-79.996508,136 Rembert C Dennis Blvd,Moncks Corner,SC,29461,Berkeley County,US,Match,Exact,622653144,R,45,015,020506,1038
1831423326,KRT ENTERPRISES,33.847284,-79.053966,1302 Main St,Conway,SC,29526,Horry County,US,Match,Exact,29040678,R,45,051,070200,2048
1831533199,SAMS EAST INC,34.828924,-82.54015,339 Rolling Hills Cir,Easley,SC,29640,Pickens County,US,Match,Exact,26169095,L,45,077,010604,2012
1831615715,WALGREEN CO,33.682023,-78.999602,5001 Socastee Blvd,Myrtle Beach,SC,29588,Horry County,US,Match,Exact,29043646,R,45,051,051502,1000
1841237245,"PRUITTHEALTH PHARMACY SERVICES, INC.",34.021549,-81.134402,328 Riverchase Way,Lexington,SC,29072,Lexington County,US,Match,Exact,646459286,R,45,063,020506,2014
1841271525,CLINKSCALES DRUGS INC,34.519756,-82.506448,725 Anderson St,Belton,SC,29627,Anderson County,US,Match,Exact,25456047,R,45,007,011401,2037
1841280625,KEMPSON REXALL DRUGS INC,35.049505,-82.091389,45 N Main St,Inman,SC,29349,Spartanburg County,US,Tie,,,,,,,
1841374097,WALGREEN CO,34.861713,-82.262276,4001 Pelham Rd,Greer,SC,29650,Greenville County,US,Match,Non_Exact,38310916,R,45,045,002820,2020
1841393618,SOUTH CAROLINA CVS PHARMACY LLC,33.950315,-81.078231,2335 Charleston Hwy,Cayce,SC,29033,Lexington County,US,Match,Exact,640548074,L,45,063,020604,3016
1841437266,WALGREEN CO,33.95631,-80.930348,7800 US Hwy 76,Columbia,SC,29209,Richland County,US,No_Match,,,,,,,
1841716784,WALGREEN CO,34.916113,-81.004559,1235 Main St E,Rock Hill,SC,29730,York County,US,No_Match,,,,,,,
1841717360,WALGREEN CO,34.01881,-80.967608,4741 State Hwy 12,Columbia,SC,29206,Richland County,US,No_Match,,,,,,,
1841801669,CHRISTMAS PHARMACY LLC,33.952038,-80.386994,1229 B Alice Dr,Sumter,SC,29150,Sumter County,US,Match,Exact,640542177,R,45,085,000901,3012
1851318026,WAL-MART STORES EAST LP,34.962063,-82.432616,10 Benton Rd,Travelers Rest,SC,29690,Greenville County,US,Match,Exact,624691915,L,45,045,002701,1018
1851494629,SOUTH CAROLINA CVS PHARMACY LLC,33.839061,-79.06085,1018 Hickory Dr,Conway,SC,29527,Horry County,US,Match,Exact,29040891,R,45,051,070400,1076
1851508477,LAX LLC,34.730145,-80.774328,300 Woodland Dr (park,Lancaster,SC,29720,Lancaster County,US,Match,Exact,40692803,L,45,057,010800,1000
1851716062,PUBLIX SUPER MARKETS INC,34.963665,-81.00115,2103 101 Cherry Rd,Rock Hill,SC,29732,York County,US,No_Match,,,,,,,
1861426595,THE KROGER CO,32.268582,-80.858739,109 Towne Dr,Bluffton,SC,29910,Beaufort County,US,Match,Exact,87646255,R,45,013,002201,2026
1861545113,M L PORTER CORP,34.170282,-79.7644,1352 S Irby St,Florence,SC,29505,Florence County,US,Match,Exact,28878729,R,45,041,001505,1001
1861585234,FOOD LION LLC,34.916175,-81.004989,1225 Main St E,Rock Hill,SC,29730,York County,US,No_Match,,,,,,,
1861595639,SOUTH CAROLINA CVS PHARMACY LLC,33.023722,-80.171981,337 N Main St,Summerville,SC,29483,Dorchester County,US,Tie,,,,,,,
1861793911,ARK PHARMACY SERVICES LLC,34.82499,-82.556765,5138 Calhoun Mem Hwy,Easley,SC,29642,Pickens County,US,Match,Non_Exact,26216394,R,45,077,010804,1001
1861847295,WAL-MART STORES EAST LP,33.979133,-81.072296,1270 Knox Abbott Dr,Cayce,SC,29033,Lexington County,US,Match,Exact,70056036,R,45,063,020300,2065
1861918740,WALGREEN CO,32.478275,-80.974361,8196 E Main St,Ridgeland,SC,29936,Jasper County,US,Match,Non_Exact,638641171,L,45,053,950204,2010
1861971749,"FETTER HEALTH CARE NETWORK, INC.",33.036777,-80.164066,120 Varnfield Dr,Summerville,SC,29483,Berkeley County,US,Match,Exact,100770138,R,45,015,020710,3010
1871696542,SOUTH CAROLINA CVS PHARMACY LLC,34.696254,-82.200551,300 N Weston St,Fountain Inn,SC,29644,Greenville County,US,Tie,,,,,,,
1871696641,SOUTH CAROLINA CVS PHARMACY LLC,32.804036,-79.950814,1020 King St,Charleston,SC,29403,Charleston County,US,Match,Exact,108838918,R,45,019,005300,1003
1871700922,WALGREEN CO,33.509411,-81.958679,1523 Summerhill Rd,North Augusta,SC,29841,Aiken County,US,Match,Exact,64985230,R,45,003,020702,1005
1871759167,WALGREEN CO,32.442726,-80.702838,2915 2nd St,Beaufort,SC,29902,Beaufort County,US,Match,Exact,87605787,L,45,013,000600,1027
1871767566,SOUTH CAROLINA CVS PHARMACY LLC,34.735123,-82.279984,901 W Georgia Rd,Simpsonville,SC,29680,Greenville County,US,Match,Non_Exact,647213182,R,45,045,003012,1015
1871775841,"MCLEOD REGIONAL MEDICAL CENTER OF THE PEE DEE, INC",34.195534,-79.759679,506 E Cheves St,Florence,SC,29506,Florence County,US,Match,Non_Exact,28878851,R,45,041,000700,2059
1871785592,WALGREEN CO,33.835794,-78.674402,1510 Tams Dr,North Myrtle Beach,SC,29582,Horry County,US,Match,Exact,630452475,R,45,051,040300,1086
1881021582,HARRIS TEETER LLC,32.82121,-79.817256,1932 Riviera Dr,Mount Pleasant,SC,29464,Charleston County,US,Match,Exact,619854112,R,45,019,004620,1000
1881088656,WAL-MART STORES EAST LP,32.969007,-80.204052,10650 Dorchester Rd,Summerville,SC,29485,Dorchester County,US,Match,Exact,178460520,R,45,035,010505,1033
1881117695,"COMMUNITY PHARMACY GROUP, INC.",34.683085,-82.783367,300 Thomas Green Blvd,Clemson,SC,29631,Pickens County,US,Match,Exact,648322719,R,45,077,011207,2034
1881118511,WALGREEN CO,34.970201,-81.93378,1000 N Pine St,Spartanburg,SC,29303,Spartanburg County,US,No_Match,,,,,,,
1881158053,"SANDHILLS MEDICAL FOUNDATION, INC.",34.548608,-80.583861,105 N Cleveland St,Kershaw,SC,29067,Lancaster County,US,Match,Exact,40700910,L,45,057,010202,2063
1881616522,SOUTH CAROLINA CVS PHARMACY LLC,33.507475,-81.711464,850 Aiken Mall Dr SW,Aiken,SC,29803,Aiken County,US,Match,Non_Exact,629425717,R,45,003,021204,2007
1881616530,SOUTH CAROLINA CVS PHARMACY LLC,34.934723,-82.278264,5790 A Wade Hampton Blvd,Taylors,SC,29687,Greenville County,US,Match,Exact,638475853,R,45,045,002604,1004
1881758464,,34.492944,-82.031781,1001 W Main St,Laurens,SC,29360,Laurens County,US,Tie,,,,,,,
1881797363,SOUTH CAROLINA CVS PHARMACY LLC,34.975863,-81.026571,2711 Celanese Rd,Rock Hill,SC,29732,York County,US,Match,Exact,647221823,L,45,091,060700,3001
1881797553,SOUTH CAROLINA CVS PHARMACY LLC,35.00759,-80.934819,485 102 Tom Hall St,Fort Mill,SC,29715,York County,US,Match,Exact,19793900,L,45,091,061101,3017
1881837664,WALGREEN CO,34.145666,-80.911349,4474 State Rd S-40-83,Columbia,SC,29223,Richland County,US,No_Match,,,,,,,
1881858462,WALGREEN CO,34.806621,-82.231813,2601 Woodruff Rd,Simpsonville,SC,29681,Greenville County,US,Match,Exact,38344893,R,45,045,002814,2007
1881925501,"SANDHILLS MEDICAL FOUNDATION, INC.",34.656427,-80.381422,405 Church,Jefferson,SC,29718,Chesterfield County,US,No_Match,,,,,,,
1891017984,WALGREEN CO,34.139804,-80.934941,2721 Clemson Rd,Columbia,SC,29223,Richland County,US,Match,Non_Exact,641040475,L,45,079,010108,1016
1891704672,"HAWTHORNE PHARMACY, INC.",34.008941,-81.033302,1700 Marion St,Columbia,SC,29201,Richland County,US,Match,Exact,71820729,R,45,079,003100,1025
1891712048,WAL-MART STORES EAST LP,34.355032,-80.058534,1300 4th St,Hartsville,SC,29550,Darlington County,US,Match,Non_Exact,78415064,L,45,031,010800,2024
1891712055,WAL-MART STORES EAST LP,33.392544,-79.289505,1305 N Fraser St,Georgetown,SC,29440,Georgetown County,US,No_Match,,,,,,,
1891814000,WALGREEN CO,35.03388,-80.97013,1740 Highway 160 W,Fort Mill,SC,29708,York County,US,No_Match,,,,,,,
1891822664,BEAUFORT-JASPER-HAMPTON COMPREHENSIVE HEALTH SERVICE INC,32.299619,-81.082324,807 Hardeeville Indus Pk Rd,Hardeeville,SC,29927,Jasper County,US,No_Match,,,,,,,
1891830899,GENERX PHARMACY,34.161316,-81.340507,440 E Boundary St,Chapin,SC,29036,Lexington County,US,Match,Non_Exact,635589875,R,45,063,021204,2054
1891854949,SOUTH CAROLINA CVS PHARMACY LLC,33.488349,-80.47583,520 Bass Dr,Santee,SC,29142,Orangeburg County,US,Match,Exact,639617689,L,45,075,010305,1011
1891879854,"PARKER ROAD DRUGS, INC",34.862719,-82.426319,1304 Woodside Ave,Greenville,SC,29611,Greenville County,US,Match,Exact,38299233,R,45,045,002203,1007
1891898573,SOUTH CAROLINA CVS PHARMACY LLC,33.802393,-78.732812,1008 Windy Hill Road Ext,North Myrtle Beach,SC,29582,Horry County,US,No_Match,,,,,,,
1902136260,RIVERTOWN PHARMACY INC,33.859769,-79.056422,2301 Main St,Conway,SC,29526,Horry County,US,Match,Non_Exact,29041875,L,45,051,070300,1036
1902139538,WALGREEN CO,34.005156,-81.203393,5224 Sunset Blvd,Lexington,SC,29072,Lexington County,US,Match,Exact,638642534,L,45,063,021032,2000
1902182769,WALGREEN CO,32.936942,-80.039593,2106 State Rd S-10-75,North Charleston,SC,29418,Charleston County,US,No_Match,,,,,,,
1902325715,FLORENCE PHARMACY LLC,34.187462,-79.808135,2000 W Palmetto St,Florence,SC,29501,Florence County,US,Match,Non_Exact,640936326,L,45,041,001200,1005
1902430267,"SPARTANBURG REGIONAL HEALTH SERVICES DISTRICT, INC.",34.862669,-82.218601,2759 S Highway 14,Greer,SC,29651,Spartanburg County,US,Match,Non_Exact,38348763,R,45,045,002507,1011
1902444508,HARRIS TEETER LLC,32.826103,-80.085132,3865 W Ashley Cir,Charleston,SC,29414,Charleston County,US,No_Match,,,,,,,
1902802531,JBM LLC,34.986012,-81.218817,823 Liberty St E,York,SC,29745,York County,US,No_Match,,,,,,,
1902811078,WALGREEN CO,33.686046,-78.8927,600 3rd Ave S,Myrtle Beach,SC,29577,Horry County,US,Match,Exact,29057535,R,45,051,050700,2049
1902846348,PUBLIX SUPER MARKETS INC,32.875005,-79.779277,1116 Park West Blvd,Mount Pleasant,SC,29466,Charleston County,US,No_Match,,,,,,,
1902855984,SUNSET PHARMACY INC,34.003569,-81.106555,2416 Sunset Blvd,West Columbia,SC,29169,Lexington County,US,Match,Exact,644793578,R,45,063,020508,1016
1902900707,SOUTH CAROLINA CVS PHARMACY LLC,34.812801,-82.601764,1097 S Pendleton St A,Easley,SC,29642,Pickens County,US,Match,Non_Exact,26169582,L,45,077,010804,3039
1902903404,SOUTH CAROLINA CVS PHARMACY LLC,32.810186,-79.880822,649 W Lowcountry Blvd,Mount Pleasant,SC,29464,Charleston County,US,Match,Exact,108863340,R,45,019,004621,4006
1902925118,WALGREEN CO,34.126221,-81.227466,1094 US Hwy 76,Irmo,SC,29063,Richland County,US,No_Match,,,,,,,
1912000407,SOUTH CAROLINA CVS PHARMACY LLC,34.953013,-81.0633,1746 Heckle Blvd,Rock Hill,SC,29732,York County,US,Match,Exact,19826047,R,45,091,060909,2010
1912000605,SOUTH CAROLINA CVS PHARMACY LLC,33.953324,-81.232826,1071 S Lake Dr,Lexington,SC,29073,Lexington County,US,Match,Non_Exact,640929705,R,45,063,021044,1016
1912016593,"MOBLEY DRUGS, INC.",34.714323,-80.798082,1104 Lookwood Rd,Lancaster,SC,29720,Lancaster County,US,No_Match,,,,,,,
1912131871,"CAROLINA HEALTH CENTERS, INC.",34.204832,-82.197925,557 Beaudrot Rd,Greenwood,SC,29649,Greenwood County,US,Match,Exact,647284010,R,45,047,970303,1029
1912198623,COMMUNITY MEDICINE FOUNDATION,34.906609,-81.029982,1145 Saluda St,Rock Hill,SC,29730,York County,US,Match,Exact,19792737,L,45,091,060300,3019
