objectid,permit_type,name_of_facility,location_street,location_city,location_state,zip_code,facility_number,facility_email,admin_name_phone,facility_cont_email,license_expires,county_ownership_type,mailing_address,mailing_city,mailing_state,mailing_zip,licensee,licensee_business_phone,cms_certification,county,evacuation_zone,licensee_county,x_2,y_2,geoid,tract_latitude,tract_longitude,lat,lon
6972,HLADULTDAYCARE,ACTIVE DAY OF BOILING SPRINGS,230 GILES DR,BOILING SPRINGS,SC,29316-6036,864-599-7342,CONTRACTS@ACTIVEDAY.COM,"STROUD, LYNN PH#: 864-599-7342",BOILINGSPRINGS@ACTIVEDAY.COM,ADC-0413 / 11/30/2021,Spartanburg / Corporation,,,,,ACTIVE SC ONE INC,215-642-6600,,Spartanburg,,Out of State,410778.2038,3877643.625,45083022406,+35.0323381,-081.9747638,35.037542,-81.97818603
2833,HLADULTDAYCARE,ACTIVE DAY OF CHARLESTON,1954 ASHLEY RIVER RD STE K,CHARLESTON,SC,29407,843-762-5291,CONTRACTS@ACTIVEDAY.COM,"HYMAN, JOVAN PH#: 843-762-5291",JHYMAN@ACTIVEDAY.COM,ADC-0130 / 10/31/2021,Charleston / Corporation,6 NESHAMINY INTERPLEX STE 401,FEASTERVILLE TREVOSE,PA,19053-6964,ACTIVE SC ONE INC,215-642-6600,,Charleston,A,Out of State,591526.3684,3630448.039,45019002612,+32.8174841,-080.0204648,32.80820555,-80.02235592
892,HLADULTDAYCARE,ACTIVE DAY OF GEORGETOWN,2902 HIGHMARKET ST,GEORGETOWN,SC,29440-2918,843-546-2055,CONTRACTS@ACTIVEDAY.COM,"BROWN, SHELLEY PH#: 843-546-5134",,ADC-0208 / 07/31/2021,Georgetown / Corporation,6 NESHAMINY INTERPLEX STE 401,FEASTERVILLE TREVOSE,PA,19053,ACTIVE SC ONE INC,215-642-6600,,Georgetown,B,Out of State,657110.0084,3695338.812,45043920600,+33.3933217,-079.3306841,33.38585529,-79.31087129
6778,HLADULTDAYCARE,ACTIVE DAY OF GRAND STRAND,3880 HOUNDSFIELD AVE,MYRTLE BEACH,SC,29577-5792,843-626-8501,CONTRACTS@ACTIVEDAY.COM,"ASHMON, WAIDES PH#: 843-626-8501",WASHMON@ACTIVEDAY.COM,ADC-0129 / 10/31/2021,Horry / Corporation,6 NESHAMINY INTERPLEX STE 401,TREVOSE,PA,19053-6964,ACTIVE SC ONE INC,215-642-6600,,Horry,B,Out of State,697662.3948,3733971.091,45051050500,+33.7168113,-078.8665665,33.72736325,-78.86657095
497,HLADULTDAYCARE,ACTIVE DAY OF GREENVILLE,21 MCBETH ST,GREENVILLE,SC,29611-3548,864-271-4211,CONTRACTS@ACTIVEDAY.COM,"WILES, TRACY PH#: 864-271-4211",GREENVILLE@ACTIVEDAY.COM,ADC-0236 / 03/31/2022,Greenville / Corporation,6 NESHAMINY INTERPLEX STE 401,FEASTERVILLE TREVOSE,PA,19053,ACSR INC,215-642-6600,,Greenville,,Out of State,369500.9927,3859350.998,45045002201,+34.8682367,-082.4358816,34.868148,-82.42776199
890,HLADULTDAYCARE,ACTIVE DAY OF GREER,736 S LINE ST EXT,GREER,SC,29651-4027,864-848-3003,CONTRACTS@ACTIVEDAY.COM,"MOORE, WENDY PH#: 864-848-3003",WMOORE@ACTIVEDAY.COM,ADC-0125 / 10/31/2021,Greenville / Corporation,6 NESHAMINY INTERPLEX STE 401,FEASTERVILLE TREVOSE,PA,19053-6964,ACTIVE SC ONE INC,215-642-6600,,Greenville,,Out of State,388191.243,3865443.759,45045002505,+34.9340064,-082.2349844,34.92530649,-82.22413549
1480,HLADULTDAYCARE,ACTIVE DAY OF LIBERTY,315 W FRONT ST,LIBERTY,SC,29657-1011,864-843-6905,CONTRACTS@ACTIVEDAY.COM,"BEEMER, KIM PH#: 864-843-6905",LIBERTY@ACTIVEDAY.COM,ADC-0124 / 10/31/2021,Pickens / Corporation,6 NESHAMINY INTERPLEX STE 401,FEASTERVILLE TREVOSE,PA,19053-6964,ACTIVE SC ONE INC,215-642-6600,,Pickens,,Out of State,344702.2297,3850504.114,45077011002,+34.7760173,-082.6984761,34.78491678,-82.69734547
903,HLADULTDAYCARE,ACTIVE DAY OF LOW COUNTRY,104 SPRINGHALL DR,GOOSE CREEK,SC,29445-5335,843-553-1805,CONTRACTS@ACTIVEDAY.COM,"MUNGIN, EBONY PH#: 843-553-1805",LOWCOUNTRY@ACTIVEDAY.COM,ADC-0195 / 02/28/2022,Berkeley / Corporation,6 NESHAMINY INTERPLEX DR STE 401,FEASTERVILLE TREVOSE,PA,19053,ACSR INC,215-642-6600,,Berkeley,G,Out of State,588508.2005,3652901.37,45015020720,+33.0167927,-080.0592717,33.01096586,-80.0524358
462,HLADULTDAYCARE,ACTIVE DAY OF PEE DEE,2120 ENTERPRISE DR,FLORENCE,SC,29501-1104,843-665-1919,CONTRACTS@ACTIVEDAY.COM,"JOHNSON, JULIA PH#: 843-665-1919",PEEDEE@ACTIVEDAY.COM,ADC-0235 / 03/31/2022,Florence / Corporation,6 NESHAMINY INTERPLEX STE 401,TREVOSE,PA,19053,ACTIVE SC ONE INC,215-642-6600,,Florence,,Out of State,610480.7782,3789402.922,45041000101,+34.2251954,-079.8268928,34.23986323,-79.80029489
8214,HLADULTDAYCARE,ACTIVE DAY OF SUMTER,930 OSWEGO RD,SUMTER,SC,29153-8733,803-775-4281,CONTRACTS@ACTIVEDAY.COM,"JEFFERSON, TYRA PH#: 803-775-4281",SUMTER@ACTIVEDAY.COM,ADC-0144 / 05/31/2022,Sumter / Corporation,6 NESHAMINY INTERPLEX DR STE 401,FEASTERVILLE TREVOSE,PA,19053,ACSR INC,215-642-6600,,Sumter,,Out of State,563006.7513,3755719.628,45085000700,+33.9552524,-080.3123100,33.940063,-80.318209
180,HLADULTDAYCARE,ACTIVE DAY OF WINNSBORO,219 N CONGRESS ST,WINNSBORO,SC,29180-1120,803-712-6820,CONTRACTS@ACTIVEDAY.COM,"CLARK, KIMYA PH#: 803-712-6820",WINNSOBORO@ACTIVEDAY.COM,ADC-0177 / 12/31/2021,Fairfield / Corporation,6 NESHAMINY INTERPLEX 401,FEASTERVILLE TREVOSE,PA,19053,ACSR INC,215-642-6600,,Fairfield,,Out of State,491884.0037,3804780.997,45039960400,+34.3646209,-081.0494245,34.38438775,-81.08828471
6087,HLINHOMECARE,ACTS: OF LOVE HOME CARE AGENCY,101 RICE BENT WAY UNIT 3,COLUMBIA,SC,29229,803-661-9642,TBROWN.ACTSOFLOVELLC@GMAIL.COM,"ROBERTSON, DIMETRIUS PH#: 803-960-3163",,IHCP-0700 / 06/30/2021,Richland / Limited Liability,1 SWEET KNOLL CT,COLUMBIA,SC,29229,ACTS: OF LOVE HOME CARE AGENCY LLC,803-661-9642,,Richland,,Richland,507890.5932,3779181.711,45079010103,+34.1714304,-080.9313751,34.153522,-80.914402
7489,HLHEARINGAIDSPEC,"ADAMS, ALEXANDER J.",205 DOVE CHASE TRAIL,LEXINGTON,SC,29072,719-761-3559,ALEX.ADAMS@OPTUM.COM,PH#:,,HAS-0675 / 01/30/2022,Lexington / Sole Proprietorship,,,,,"ADAMS, ALEXANDER J.",719-761-3559,,Lexington,,Lexington,475236.0614,3762072.487,45063021026,+34.0088334,-081.2774501,33.998955,-81.268157
7291,HLINHOMECARE,ADD LIGHT HOME CARE,698-S BULTMAN DR UNIT C-8,SUMTER,SC,29150,803-774-0250,ADDLIGHTHOMECARE@GMAIL.COM,PH#:,,IHCP-1128 / 09/30/2021,Sumter / Limited Liability,,,,,ADD LIGHT HOME CARE LLC,803-774-0350,,Sumter,,Sumter,558017.7044,3755884.002,45085000901,+33.9483910,-080.3732220,33.941833,-80.372181
6770,HLPSADOUTPATIENT,ADDCARE COUNSELING,413 VARDRY ST STE 7,GREENVILLE,SC,29601-3331,864-467-1319,ANGELA@ADDCARECOUNSELING.COM,"BRADY, ANGELA T. PH#: 864-467-1319",ANGELA@ADDCARECOUNSELING.COM,OPF-0083 / 12/31/2021,Greenville / Corporation,413 VARDRY ST STE 7,GREENVILLE,SC,29601-3331,ADDCARE COUNSELING INC,864-467-1319,,Greenville,,Greenville,371095.5261,3856358.979,45045000500,+34.8376715,-082.4115284,34.84137876,-82.40986094
28,HLRESIDENTIALCARE,ADDISON'S COMMUNITY CARE HOME,4013 PERCIVAL RD,COLUMBIA,SC,29229-8321,803-736-0455,SARDOCGWADE@UNIVERSALCARESOLUTIONS.COM,"DOCTOR-GREENWADE, SARAH PH#: 803-736-0455",SARDOCGWADE@UNIVERSALCARESOLUTIONS.COM,CRC-0815 / 05/31/2021,Richland / Corporation,PO BOX 23328,COLUMBIA,SC,29224-3328,ADDISON'S COMMUNITY CARE HOME INC,803-736-0455,,Richland,,Richland,512476.7208,3771748.497,45079011413,+34.1061891,-080.8804863,34.08643913,-80.86475718
6838,HLINHOMECARE,ADDUS HOME CARE - COLUMBIA,1612 MARION ST STE 103,COLUMBIA,SC,29201-2939,803-758-4000,JCADOVICH@ADDUS.COM,PH#:,,IHCP-0195 / 06/30/2022,Richland / Corporation,2300 WARRENVILLE RD STE 100,DOWNERS GROVE,IL,60515-1700,ADDUS HEALTHCARE (SOUTH CAROLINA) INC DBA ADDUS HOME CARE,630-296-3400,,Richland,,Out of State,496951.1196,3763083.35,45079003100,+34.0078902,-081.0307786,34.00835946,-81.03301842
7074,HLINHOMECARE,ADDUS HOME CARE - GREENVILLE,415 N PLEASANTBURG DR STE D,GREENVILLE,SC,29607-2127,864-250-0016,JCADOVICH@ADDUS.COM,PH#:,,IHCP-0201 / 06/30/2021,Greenville / Corporation,2300 WARRENVILLE RD STE 100,DOWNERS GROVE,IL,60515-1700,ADDUS HEALTHCARE (SOUTH CAROLINA) INC DBA ADDUS HOME CARE,630-296-3400,,Greenville,,Out of State,375861.2187,3857591.273,45045004400,+34.8479697,-082.3501653,34.85308098,-82.35793308
1740,HLINHOMECARE,ADDUS HOME CARE - N CHARLESTON,3294-C ASHLEY PHOSPHATE RD,N CHARLESTON,SC,29418,843-569-0033,CMCDANIEL@ADDUS.COM,"KUMARICH, DIANE PH#: 360-296-3400; MCDANIEL, CARY PH#: 630-296-3400",,IHCP-0196 / 06/30/2022,Charleston / Corporation,2300 WARRENVILLE RD STE 100,DOWNERS GROVE,IL,60515-1700,ADDUS HEALTHCARE (SOUTH CAROLINA) INC DBA ADDUS HOME CARE,630-296-3400,,Charleston,B,Out of State,586808.2942,3643885.855,45019003107,+32.9600374,-080.1009931,32.92978966,-80.07148403
1742,HLINHOMECARE,ADDUS HOME CARE - ROCK HILL,1924 INDIA HOOK RD,ROCK HILL,SC,29730,803-324-9366,VKEELS@ADDUS.COM,"KUMARICH, DIANE PH#: 360-296-3400",NATLCONTRACTS@ADDUS.COM,IHCP-0200 / 06/30/2022,York / Corporation,2300 WARRENVILLE RD STE 100,DOWNERS GROVE,IL,60515-1700,ADDUS HEALTHCARE (SOUTH CAROLINA) INC DBA ADDUS HOME CARE,630-296-3400,,York,,Out of State,497029.2296,3869221.809,45091060803,+34.9607591,-081.0222741,34.9655376,-81.03254216
6841,HLINHOMECARE,ADDUS HOME CARE - SUMTER,2630 A HARDEE CV,SUMTER,SC,29150-1893,843-662-4060,VKEELS@ADDUS.COM,"CIZEK, LEA PH#:",,IHCP-0199 / 06/30/2022,Sumter / Corporation,2300 WARRENVILLE RD STE 100,DOWNERS GROVE,IL,60515-1700,ADDUS HEALTHCARE (SOUTH CAROLINA) INC DBA ADDUS HOME CARE,630-296-3400,,Sumter,,Out of State,555433.8547,3757424.443,45085001802,+33.9284520,-080.5360489,33.95586443,-80.40004187
6592,HLINHOMECARE,ADDUS HOMECARE- AUGUSTA,149 DAVIS RD STE D,AUGUSTA,GA,30907-5072,706-869-7826,POLLY.MEMMINGER@ADDUS.COM,"KUMARICH, DIANE PH#: 360-296-3400",NATLCONTRACTS@ADDUS.COM,IHCP-1030 / 08/31/2021,Out of State / Corporation,23OO WARRENVILLE RD STE 100,DOWNERS GROVE,IL,60515,ADDUS HEALTHCARE (SOUTH CAROLINA) INC,630-296-3400,,Out of State,,Out of State,399323.7088,3708238.07,"",,,33.508957,-82.083964
7661,HLINHOMECARE,ADMINISTER IN HOME CARE,477 E BLACKSTOCK RD UNIT 5,SPARTANBURG,SC,29301,864-529-4250,ADMIHEALTHCARE@GMAIL.COM,"BIGSBY, KEYATTA PH#: 864-529-4250",,IHCP-1119 / 05/31/2021,Spartanburg / Limited Liability,,,,,ADMINISTER IN HOME HEALTH CARE LLC,864-529-4250,,Spartanburg,,Spartanburg,410165.1737,3863639.709,45083022007,+34.9036817,-081.9662257,34.911226,-81.983397
1407,HLADULTDAYCARE,ADULT DAYCARE 41,1572 HWY 41,MOUNT PLEASANT,SC,29466,843-856-4203,ADULTDAYCARE41@ATT.NET,"HABERSHAM, CAROLINE C. PH#: 843-856-4203",ADULTDAYCARE41@ATT.NET,ADC-0301 / 03/31/2022,Charleston / Limited Liability,1572 HWY 41,MOUNT PLEASANT,SC,29466,ADULT DAY CARE 41 LLC,843-856-4203,,Charleston,C,Charleston,611455.5653,3638600.928,45019004608,+32.8973520,-079.7890349,32.87989077,-79.80853518
6684,HLPSADOUTPATIENT,ADULT DRUG COURT TREATMENT,100 S MAIN ST,ANDERSON,SC,29624-1619,864-716-3688,NIKKI.LINDSEY@SOLICITOR10.ORG,"LINDSEY, NIKKI PH#: 864-260-4042",NIKKI.LINDSEY@SOLICITOR10.ORG,OPF-0099 / 01/31/2022,Anderson / County,PO BOX 8002,ANDERSON,SC,29622-8002,ANDERSON COUNTY 10TH CIRCUIT SOLICITOR'S OFFICE,864-260-4042,,Anderson,,Anderson,348458.213,3819175.883,45007012300,+34.5134656,-082.6052554,34.50308318,-82.6507019
4912,HLADULTDAYCARE,ADULT ENRICHMENT CENTERS OF FORT MILL,105 LESTINA CT,FORT MILL,SC,29715-1985,803-396-5336,BSCRUGGS@AECENTERS.ORG,"KRIEGSHAUSER, SAMANTHA PH#: 803-327-7448",SAMANTHAK@AECENTERS.ORG,ADC-0223 / 05/31/2021,York / Corporation,359 PARK AVE,ROCK HILL,SC,29730-4025,YORK COUNTY ADULT DAY CARE SERVICES INC,803-684-1361,,York,,York,506574.1944,3875273.796,45091061101,+35.0203157,-080.9347880,35.020094,-80.927939
387,HLADULTDAYCARE,ADULT ENRICHMENT CENTERS OF YORK,3 S PACIFIC AVE,YORK,SC,29745-1607,803-684-1361,CASSANDRA@AECENTERS.ORG,"KEEL, KIMBERLY F. PH#: ; KRIEGSHAUSER, SAMANTHA PH#: 803-327-7448",,ADC-0260 / 12/31/2021,York / Corporation,359 PARK AVE,ROCK HILL,SC,29730-4025,YORK COUNTY ADULT DAY CARE SERVICES INC,803-684-1361,,York,,York,479808.6248,3871763.112,45091061602,+34.9921871,-081.2207561,34.98825653,-81.22123954
7842,HLINHOMECARE,ADVANCE HOME CARE MANAGEMENT,608 GREGG AVE STE 202,FLORENCE,SC,29501,843-472-5276,RJOHNSON@RESTASSUREDLLC.NET,"JOHNSON, REATHA P. PH#: 843-472-5276",RJOHNSON@RESTASSUREDLLC.NET,IHCP-1142 / 08/31/2021,Florence / Limited Liability,,,,,ADVANCE HOME CARE MANAGEMENT LLC,843-472-5276,,Florence,,Florence,612645.0515,3784391.651,45041001100,+34.1907523,-079.7961389,34.194447,-79.777452
6126,HLINHOMECARE,ADVANCED HEALTHCARE STAFFING SOLUTIONS LLC,908 W EVANS ST,FLORENCE,SC,29501-3442,843-679-5355,ADVANCEDWECARE4U@BELLSOUTH.NET,"JETT, PAMELA PH#: 843-679-5355",ADVANCEDWECARE4U@BELLSOUTH.NET,IHCP-0961 / 01/31/2022,Florence / Limited Liability,,,,,ADVANCED HEALTHCARE STAFFING SOLUTIONS LLC,803-679-5355,,Florence,,Florence,612115.9269,3784577.93,45041001100,+34.1907523,-079.7961389,34.196183,-79.783169
7568,HLHOMEHEALTH,ADVANCED HOME HEALTH,2424 INDIA HOOK RD STE 130,ROCK HILL,SC,29732-1278,803-567-5970,LICENSES@BRIGHTSPRINGHEALTH.COM,PH#:,,HHA-0395 / 03/31/2022,York / Limited Liability,,,,,ADORATION HOME HEALTH CARE VIRGINIA LLC,803-567-5970,,York,,York,497536.0801,3870204.741,45091060804,+34.9707405,-081.0072752,34.974403,-81.026994
7649,HLINHOMECARE,ADVANCED TOTAL CARE,9600 TWO NOTCH RD STE 5,COLUMBIA,SC,29223,803-200-3079,ADVANCEDTOTALCARE@YAHOO.COM,"DANIELS, ARTESIA PH#: 803-200-3079",,IHCP-1174 / 06/30/2021,Richland / Corporation,,,,,ATC-ADVANCED TOTAL CARE,803-200-3079,,Richland,,Richland,508318.9142,3773429.087,45079011412,+34.0874725,-080.9065740,34.101637,-80.909811
2094,HLINHOMECARE,AEROFLOW INC,310 BUSINESS PKWY STE D,GREER,SC,29651-7118,864-234-5593,COMPLIANCEOFFICER@AEROFLOWINC.COM,"LINDSEY, ASHLEA PH#: 843-345-1780",,IHCP-0281 / 08/31/2021,Spartanburg / Corporation,3165 SWEETEN CREEK RD,ASHEVILLE,NC,28803-2115,AEROFLOW INC,864-234-5593,,Spartanburg,,Spartanburg,394364.8027,3860995.75,45083023202,+34.9056795,-082.1772299,34.88586651,-82.15599477
7656,HLINHOMECARE,AFFINITY HOME CARE,1565 EBENEZER RD,ROCK HILL,SC,29732-2874,803-373-8777,ABAILEY001@HOTMAIL.COM,PH#:,,IHCP-0854 / 05/31/2021,York / Limited Liability,,,,,AFFINITY HOME CARE LLC,704-840-4126,,York,,York,495928.7663,3867876.428,45091060700,+34.9606397,-081.0380086,34.953402,-81.044591
7736,HLINHOMECARE,AFFINITY HOME CARE SOLUTIONS,7709 FREEDOM RD,BRANCHVILLE,SC,29432,843-790-1560,ADMIN@AFFINITYHOMECARESOLUTIONS.COM,"MILLER, LORIANNE E. PH#: 843-790-1560",ADMIN@AFFINITYHOMECARESOLUTIONS.COM,IHCP-0985 / 08/31/2021,Orangeburg / Limited Liability,,,,,AFFINITY HOME CARE SOLUTIONS LLC,843-790-1560,,Orangeburg,,Orangeburg,517182.3692,3678516.417,45075011700,+33.3176401,-080.8857594,33.245479,-80.815554
8162,HLINHOMECARE,AGAPE HOME CARE,104 MAXWELL AVE STE 347,GREENWOOD,SC,29646,864-447-7625,MARSHALLSHENITA@GMAIL.COM,PH#:,,IHCP-1422 / 03/31/2022,Greenwood / Limited Liability,,,,,AGAPE HOME CARE LLC,864-447-7625,,Greenwood,,Greenwood,393032.6552,3783945.337,45047970400,+34.1698568,-082.2054546,34.191021,-82.160886
6063,HLHOSPICEFACILITY,AGAPE HOSPICE HOUSE OF THE MIDLANDS,141 STONERIDGE DR,COLUMBIA,SC,29210-8240,803-569-4985,PAMELA.DUNCAN@HOSPICECARE.NET,"HENDERSON, DEEDEE PH#: 800-932-2738",DEEDEE.HENDERSON@HOSPICECARE.NET,HPF-0034 / 03/31/2022,Richland / Limited Liability,,,,,HOSPICE CARE OF SOUTH CAROLINA LLC,800-932-2738,,Richland,,Spartanburg,493501.2181,3763742.763,45079010403,+34.0221797,-081.0849436,34.014291,-81.070386
6896,HLHOSPICEPROGRAM,AGAPE HOSPICE OF THE LOW COUNTRY,2680 ELMS PLANTATION BLVD STE 101,NORTH CHARLESTON,SC,29406-7101,843-553-7122,PAMELA.DUNCAN@HOSPICECARE.NET,"HENDERSON, DANIELLE PH#: 803-312-0006",DEEDEE.HENDERSON@HOSPICECARE.NET,HPC-0124 / 06/30/2021,Charleston / Limited Liability,2680 ELMS PLANTATION BLVD STE 101,NORTH CHARLESTON,SC,29406-7101,AGAPE HOSPICE OF THE LOW COUNTRY LLC,843-553-7122,421592,Charleston,B,Charleston,587343.9537,3649117.709,45019003115,+32.9798853,-080.0611887,32.97825771,-80.06415169
6064,HLHOSPICEFACILITY,AGAPE HOUSE OF LEXINGTON,128 LIBRARY HILL LN,LEXINGTON,SC,29072-3893,803-520-5940,PAMELA.DUNCAN@HOSPICECARE.NET,"HENDERSON, DEEDEE PH#: 800-932-2738",DEEDEE.HENDERSON@HOSPICECARE.NET,HPF-0035 / 03/31/2022,Lexington / Limited Liability,,,,,HOSPICE CARE OF SOUTH CAROLINA LLC,800-932-2738,,Lexington,,Spartanburg,479613.0011,3759675.852,45063021030,+33.9818300,-081.2111492,33.977434,-81.220706
6648,HLTATTOOFAC,AGGRESSIVE INK 3,407 HWY 28 BYP STE C,ANDERSON,SC,29624-3044,864-226-3793,AGGRESSIVEINK@GMAIL.COM,"RICKETTS, KATRINA PH#:",,TF-0073 / 06/30/2021,Anderson / Sole Proprietorship,407 HWY 28 BYP STE C,ANDERSON,SC,29624-3044,"RICKETTS, STEVE G.",864-940-6552,,Anderson,,Anderson,347224.539,3816838.594,45007012002,+34.4883851,-082.7367187,34.48183169,-82.66371637
6678,HLBODYPIERCINGFAC,AGGRESSIVE INK III BODY PIERCING,407 HWY 28 BYP UNIT B,ANDERSON,SC,29624-3044,864-226-3793,AGGRESSIVEINK@GMAIL.COM,"RICKETTS, KATRINA PH#:",,BP-0210 / 07/31/2021,Anderson / Sole Proprietorship,407 HWY 28 BYP UNIT B,ANDERSON,SC,29624-3044,"RICKETTS, STEVE G.",864-940-6552,,Anderson,,Anderson,347224.539,3816838.594,45007012002,+34.4883851,-082.7367187,34.48183169,-82.66371637
427,HLADULTDAYCARE,AGING GRACEFULLY SENIOR CARE/GRACEFUL EMBRACE DEVELOPMENTAL DAY PROGRAM,4003 LADSON RD,LADSON,SC,29456-4936,843-873-5121,ANGELAMCKENZIE2018@GMAIL.COM,"MCKENZIE, ANGELA I. PH#: 843-873-5121",ANGELAMCKENZIE2018@GMAIL.COM,ADC-0249 / 12/31/2021,Dorchester / Limited Liability,4003 LADSON RD,LADSON,SC,29456-4936,AGING GRACEFULLY SENIOR CARE SERVICES LLC,843-873-5121,,Dorchester,D,Dorchester,580123.845,3648349.818,45035010815,+32.9645311,-080.1462027,32.97056282,-80.14258616
1242,HLPSADOUTPATIENT,AIKEN COUNTY COMMISSION ON ALCOHOL AND DRUG ABUSE,1105 GREGG HWY,AIKEN,SC,29829-6341,803-649-1900,INFO@AIKENCENTER.ORG,"KEY, MARGARET M. PH#:",,OPF-0006 / 06/30/2021,Aiken / County,1105 GREGG HWY,AIKEN,SC,29829-6341,AIKEN COUNTY COMMISSION ON ALCOHOL AND DRUG ABUSE (BOARD),803-649-1900,,Aiken,,Aiken,428432.164,3714177.625,45003021300,+33.5673561,-081.7526423,33.56487032,-81.77106279
1328,HLRENALDIALYSIS,AIKEN DIALYSIS,775 MEDICAL PARK DR,AIKEN,SC,29801-6306,803-641-4222,SCL_C@DAVITA.COM,"LOGGINS, MICHELLE PH#: 803-641-4222",SCL_C@DAVITA.COM,ERD-0034 / 03/31/2022,Aiken / Corporation,"5200 VIRGINIA WAY STE 400, LICENSING AND CERTIFICATION",BRENTWOOD,TN,37027-7569,DVA HEALTHCARE RENAL CARE INC,720-631-2100,422512,Aiken,,Out of State,429554.7369,3715192.879,45003021300,+33.5673561,-081.7526423,33.57410139,-81.75904939
480,HLHOSPITAL,AIKEN REGIONAL MEDICAL CENTERS,302 UNIVERSITY PKWY,AIKEN,SC,29801-6302,803-641-5600,MICHAEL.HALL@UHSINC.COM,"O'LOUGHLIN, JAMES PH#: 803-641-5600",JAMES.OLOUGHLIN@UHSINC.COM,HTL-0152 / 11/30/2021,Aiken / Corporation,302 UNIVERSITY PKWY,AIKEN,SC,29801-2792,AIKEN REGIONAL MEDICAL CENTERS LLC,610-768-3300,420082,Aiken,,Out of State,429232.3879,3714821.858,45003021300,+33.5673561,-081.7526423,33.5707339,-81.76249303
2850,HLINHOMECARE,AJM HOMECARE SERVICES,207 W MAIN ST,DILLON,SC,29536-3428,843-627-3482,TQNWYNN@YAHOO.COM,"WYNN, SONGIA PH#: 843-774-3025",,IHCP-0114 / 03/31/2022,Dillon / Limited Liability,902 WEST ST,DILLON,SC,29536-3953,AJM HOMECARE SERVICES,843-627-3212,,Dillon,,Dillon,649422.3767,3809696.899,45033970400,+34.3943810,-079.3862993,34.41794367,-79.37403381
756,HLRESIDENTIALCARE,ALDERSGATE AT THE OAKS,921 METHODIST OAKS DR,ORANGEBURG,SC,29115-1814,803-531-2332,921AOAKS@GMAIL.COM,"JENKINS, LAVEDA B. PH#: 803-531-2332; RAY-HILL, ROSEMARY PH#: 803-376-8991",COLUMBIAHOMECARE73@ATT.NET,CRC-1488 / 02/28/2022,Orangeburg / Non-Profit Corporation,921 METHODIST OAKS DR,ORANGEBURG,SC,29115-1814,ALDERSGATE SPECIAL NEEDS MINISTRY,803-312-2029,,Orangeburg,,Richland,513889.7842,3698287.667,45075010600,+33.4186687,-080.7840432,33.42385988,-80.85059391
783,HLRESIDENTIALCARE,A'LELIA RESIDENTIAL CARE,10 JACOB WHITE RD,YEMASSEE,SC,29945-7820,843-466-0356,GLORIA215M@OUTLOOK.COM,"MILES, CARRIE R. PH#: 843-466-0356",GLORIA215M@OUTLOOK.COM,CRC-1115 / 09/30/2021,Beaufort / Corporation,10 JACOB WHITE RD,YEMASSEE,SC,29945-7820,MILES RESIDENTIAL CARE FACILITY INC,843-466-0356,,Beaufort,A,Beaufort,524855.1842,3609080.909,45013000100,+32.5821594,-080.7263936,32.61899455,-80.73506288
6157,HLHEARINGAIDSPEC,"ALEXANDER, MALLORY E.",4280 NEW CUT RD,INMAN,SC,29349,864-205-3249,W01008AID@COSTCO.COM,PH#:,,HAS-0563 / 01/30/2022,Spartanburg / Sole Proprietorship,4280 NEW CUT RD,INMAN,SC,29349,"ALEXANDER, MALLORY E.",864-205-3249,,Spartanburg,,Spartanburg,400150.8991,3876604.783,45083022802,+35.0145298,-082.0963419,35.027181,-82.094557
611,HLRESIDENTIALCARE,ALEXANDER'S GOLDEN STARR COMMUNITY CARE HOME,218 GOLDEN STARR RD,SANTEE,SC,29142-9363,803-854-2496,DONNAOUTLAW62@YAHOO.COM,"OUTLAW-THOMAS, DONNA S. PH#: 803-854-2496",DONNAOUTLAW62@YAHOO.COM,CRC-0171 / 08/31/2021,Orangeburg / Sole Proprietorship,PO BOX 405,SANTEE,SC,29142-0405,"OUTLAW-THOMAS, DONNA S.",803-600-7106,,Orangeburg,,Orangeburg,545388.8028,3700763.097,45075010300,+33.4385177,-080.4719225,33.44531602,-80.51165525
7164,HLADULTDAYCARE,ALICE'S CLUBHOUSE MT P,1156 BOWMAN ROAD #105,MOUNT PLEASANT,SC,29464,843-284-8367,DAVRUTICK@GMAIL.COM,"SANCHO, DIANE PH#: 843-284-8367",DIANE@ALICESCLUBHOUSE.COM,ADC-0441 / 03/31/2022,Charleston /,28 GIBBES ST,CHARLESTON,SC,29401,ALICE'S CLUBHOUSE MT P LLC,843-452-7791,,Charleston,C,Charleston,607382.629,3630920.193,45019004607,+32.7958351,-079.8922487,32.81102703,-79.85295885
6266,HLINHOMECARE,ALL ABOUT CARE,145 N CHURCH ST STE 122,SPARTANBURG,SC,29306,864-764-4040,JEFFRIE@ALLABOUTCARESOLUTIONS.COM,PH#:,,IHCP-0350 / 11/30/2021,Spartanburg / Limited Liability,PO BOX 3233-29304,SPARTANBURG,SC,29304,AACSC LLC,864-764-4040,,Spartanburg,,Spartanburg,414956.7426,3868024.648,45083021200,+34.9509248,-081.9167596,34.951176,-81.931398
