Site Name,EPA ID,City,County,State,ZIP Code,Site Location,Latitude,Longitude,Region,NPL Status,Superfund Alternative Agreement,Federal Facility,Operable Unit Number,Sequence ID,Decision Document Type,Actual Completion Date,Fiscal Year,Media,Contaminant Name,latitude,longitude,geo_method,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
BREWER GOLD MINE,SCD987577913,JEFFERSON,CHESTERFIELD,SC,29718,299 Miller Street,34.652194,-80.411472,4,Currently on the Final NPL,N,N,1,2,Record of Decision,9/30/14,2014,Surface Water,ZINC,34.6498886,-80.3895397,osm,34.649863,-80.38894,1,rooftop,221,Main,,,Jefferson,SC,Chesterfield County,29718,US,Chesterfield
"CAROLAWN, INC.",SCD980558316,FORT LAWN,CHESTER,SC,29714,5602 Ponderosa Street,34.686111,-80.94305,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/89,1989,Groundwater,"1,1,1-TRICHLOROETHANE",34.7007225,-80.90228699,osm,34.700578,-80.901846,0.98,nearest_street,5606,State Rd 518,,,Fort Lawn,SC,Chester County,29714,US,TIGER/Line® dataset from the US Census Bureau
"CAROLAWN, INC.",SCD980558316,FORT LAWN,CHESTER,SC,29714,5602 Ponderosa Street,34.686111,-80.94305,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/89,1989,Groundwater,"1,1-DICHLOROETHANE",34.7007225,-80.90228699,osm,34.700578,-80.901846,0.98,nearest_street,5606,State Rd 518,,,Fort Lawn,SC,Chester County,29714,US,TIGER/Line® dataset from the US Census Bureau
"CAROLAWN, INC.",SCD980558316,FORT LAWN,CHESTER,SC,29714,5602 Ponderosa Street,34.686111,-80.94305,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/89,1989,Groundwater,"1,1-DICHLOROETHENE",34.7007225,-80.90228699,osm,34.700578,-80.901846,0.98,nearest_street,5606,State Rd 518,,,Fort Lawn,SC,Chester County,29714,US,TIGER/Line® dataset from the US Census Bureau
"CAROLAWN, INC.",SCD980558316,FORT LAWN,CHESTER,SC,29714,5602 Ponderosa Street,34.686111,-80.94305,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/89,1989,Groundwater,ACETONE,34.7007225,-80.90228699,osm,34.700578,-80.901846,0.98,nearest_street,5606,State Rd 518,,,Fort Lawn,SC,Chester County,29714,US,TIGER/Line® dataset from the US Census Bureau
"CAROLAWN, INC.",SCD980558316,FORT LAWN,CHESTER,SC,29714,5602 Ponderosa Street,34.686111,-80.94305,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/89,1989,Groundwater,"CIS-1,2-DICHLOROETHENE",34.7007225,-80.90228699,osm,34.700578,-80.901846,0.98,nearest_street,5606,State Rd 518,,,Fort Lawn,SC,Chester County,29714,US,TIGER/Line® dataset from the US Census Bureau
"CAROLAWN, INC.",SCD980558316,FORT LAWN,CHESTER,SC,29714,5602 Ponderosa Street,34.686111,-80.94305,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/89,1989,Groundwater,LEAD,34.7007225,-80.90228699,osm,34.700578,-80.901846,0.98,nearest_street,5606,State Rd 518,,,Fort Lawn,SC,Chester County,29714,US,TIGER/Line® dataset from the US Census Bureau
"CAROLAWN, INC.",SCD980558316,FORT LAWN,CHESTER,SC,29714,5602 Ponderosa Street,34.686111,-80.94305,4,Currently on the Final NPL,N,N,1,1,Record of Decision,9/27/89,1989,Groundwater,"TRANS-1,2-DICHLOROETHENE",34.7007225,-80.90228699,osm,34.700578,-80.901846,0.98,nearest_street,5606,State Rd 518,,,Fort Lawn,SC,Chester County,29714,US,TIGER/Line® dataset from the US Census Bureau
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Groundwater,"1,1,1-TRICHLOROETHANE",34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Soil,ARSENIC,34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Groundwater,BENZENE,34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Groundwater,BERYLLIUM,34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Soil,BERYLLIUM,34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Groundwater,CADMIUM,34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Soil,CADMIUM,34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Groundwater,CHLOROETHENE (VINYL CHLORIDE),34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Groundwater,CHROMIUM,34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Soil,CHROMIUM,34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Groundwater,"CIS-1,2-DICHLOROETHENE",34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Groundwater,DICHLOROMETHANE (METHYLENE CHLORIDE),34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Groundwater,LEAD,34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Soil,LEAD,34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Groundwater,MANGANESE,34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Soil,MANGANESE,34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Groundwater,NICKEL,34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Soil,NICKEL,34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Groundwater,TETRACHLOROETHENE,34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Groundwater,TRICHLOROETHENE,34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Groundwater,VANADIUM,34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
ELMORE WASTE DISPOSAL,SCD980839542,GREER,SPARTANBURG,SC,29651,107 South Main Street,34.935905,-82.216599,4,Currently on the Final NPL,N,N,1,1,Record of Decision,4/26/93,1993,Soil,VANADIUM,34.9381361,-82.2272119,osm,34.938152,-82.227506,1,rooftop,107,S Main St,,,Greer,SC,Greenville County,29650,US,Greenville
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,ROD Amendment,7/13/93,1993,Groundwater,CHROMIUM,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,ROD Amendment,7/13/93,1993,Soil,CHROMIUM,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,ROD Amendment,7/13/93,1993,Groundwater,LEAD,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,ROD Amendment,7/13/93,1993,Soil,LEAD,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,ROD Amendment,7/13/93,1993,Soil,POLYCHLORINATED BIPHENYLS (PCBs),32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,ROD Amendment,7/13/93,1993,Soil,TOLUENE,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,2,ROD Amendment,9/9/98,1998,Groundwater,CADMIUM,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,2,ROD Amendment,9/9/98,1998,Groundwater,LEAD,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Soil,"1,1,1-TRICHLOROETHANE",32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Groundwater,"1,1-DICHLOROETHANE",32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Soil,"1,1-DICHLOROETHANE",32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Groundwater,"1,1-DICHLOROETHENE",32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Groundwater,"1,2-DICHLOROBENZENE",32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Groundwater,"2,4-DIMETHYLPHENOL",32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Groundwater,2-METHYLNAPHTHALENE,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Groundwater,2-METHYLPHENOL (O-CRESOL),32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Groundwater,"3,5,5-TRIMETHYLCYCLOHEX-2-EN-1-ONE",32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Groundwater,4-METHYLPHENOL (P-CRESOL),32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Soil,AROCLOR 1254,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Groundwater,ARSENIC,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Groundwater,BENZENE,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Soil,BENZO(B)FLUORANTHENE,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Groundwater,BENZOIC ACID,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Soil,BENZO[A]ANTHRACENE,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Soil,BENZO[A]PYRENE,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Groundwater,BIS(2-ETHYLHEXYL)PHTHALATE,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Groundwater,BROMODICHLOROMETHANE,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Groundwater,CADMIUM,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Groundwater,CHLOROETHANE,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Groundwater,CHLOROFORM,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Soil,CHROMIUM,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Soil,CHRYSENE,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Groundwater,DI-N-OCTYL PHTHALATE,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Groundwater,DIMETHYL PHTHALATE,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
GEIGER (C & M OIL),SCD980711279,HOLLYWOOD,CHARLESTON,SC,29449,162 Baptist Hill Road,32.773611,-80.159161,4,Deleted from the Final NPL,N,N,1,1,Record of Decision,6/1/87,1987,Soil,ETHYLBENZENE,32.7343442,-80.2417651,osm,32.734574,-80.242035,1,rooftop,6308,Highway 162,,,Hollywood,SC,Charleston County,29449,US,Charleston
