npi,basic_organization_name,NPI,Hours of Operation,MEDICAID ID,SPOKEN LANGUAGES,e-Rx,Delivery,Compound,Drive- Thru,Vaccines,Handicap Access,Cultural Comp- Training,Accepting New Customers,Website,basic_organizational_subpart,basic_enumeration_date,basic_last_updated,basic_status,basic_authorized_official_credential,basic_authorized_official_first_name,basic_authorized_official_last_name,basic_authorized_official_telephone_number,basic_authorized_official_title_or_position,basic_name,basic_parent_organization_ein,basic_parent_organization_legal_business_name,basic_authorized_official_middle_name,basic_authorized_official_name_prefix,basic_authorized_official_name_suffix,basic_certification_date,basic_name_prefix,basic_first_name,basic_last_name,basic_middle_name,basic_credential,basic_sole_proprietor,basic_gender,addresses_country_code,addresses_country_name,addresses_address_purpose,addresses_address_type,addresses_address_1,addresses_address_2,addresses_city,addresses_state,addresses_postal_code,addresses_telephone_number,addresses_fax_number,lat...37,long...38,geo_method,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
1043394299,LITTLE RIVER MEDICAL CENTER PHARMACY,1043394299,,760725,ENG,Y,N,N,N,N,Y,Y,Y,https://lrmcenter.com/,YES,10/24/06,7/11/17,A,PHARMD,KRISTOPHER,CHIPLINSKI,843-663-8031,DIRECTOR OF PHARMACY,LITTLE RIVER MEDICAL CENTER PHARMACY,<UNAVAIL>,LITTLE RIVER MEDICAL CENTER,L,DR.,,,,,,,,,,US,United States,LOCATION,DOM,4303 LIVE OAK DR,,LITTLE RIVER,SC,295669138,843-663-8099,843-663-8131,33.88302,-78.599335,census,33.88321,-78.598588,1,rooftop,4303,Live Oak Rd,,,Little River,SC,Horry County,29566,US,Horry
1043394315,FAMILY HEALTH CENTER PHARMACY,1043394315,,717892,ENG,Y,N,N,N,N,Y,Y,Y,https://www.myfhc.org,NO,10/24/06,8/22/20,A,MD,ARTHUR,KENNEDY,803-531-6900,CHIEF EXECUTIVE OFFICER,FAMILY HEALTH CENTER PHARMACY,,,KOBINA,DR.,,,,,,,,,,US,United States,LOCATION,DOM,3310 MAGNOLIA ST,,ORANGEBURG,SC,291151466,803-531-6900,803-531-6907,33.52709,-80.840004,census,33.527166,-80.839743,1,rooftop,1,Magnolia St,,,Orangeburg,SC,Orangeburg County,29115,US,Orangeburg
1043509045,SOUTH CAROLINA CVS PHARMACY LLC,1043509045,,713286,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,3/31/11,2/29/12,A,,SUSAN,COLBERT,401-770-2751,DIRECTOR PAYER RELATIONS,SOUTH CAROLINA CVS PHARMACY LLC,,,F,,,,,,,,,,,US,United States,LOCATION,DOM,2373 AUGUSTA HIGHWAY,,LEXINGTON,SC,29072,803-951-0786,,33.979862,-81.30227,census,33.979394,-81.30258,1,rooftop,2373,Augusta Hwy,,,Lexington,SC,Lexington County,29072,US,Lexington
1043517329,"PRESCRIPTIONS PLUS PHARMACY, LLC",1043517329,,713407,ENG,Y,N,Y,N,N,Y,Y,Y,,NO,2/22/11,3/17/15,A,,THOMAS,BARNES,864-487-0407,PHARMACIST,"PRESCRIPTIONS PLUS PHARMACY, LLC",,,S,,,,,,,,,,,US,United States,LOCATION,DOM,311 CHESNEE HWY,,GAFFNEY,SC,293412707,704-867-3518,,35.10078,-81.67644,census,35.100426,-81.676772,1,rooftop,305,Chesnee Hwy,,,Gaffney,SC,Cherokee County,29341,US,Cherokee County G
1043641020,HARRIS TEETER LLC,1043641020,,715182,ENG,Y,N,Y,N,Y,Y,Y,Y,www.harristeeter.com/pharmacy-services,NO,12/2/13,4/23/18,A,,ALLISON,BREDESTEGE,513-762-1019,PHARMACY LICENSING MANAGER,HARRIS TEETER LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,9500 DORCHESTER RD,,SUMMERVILLE,SC,294858651,843-875-2528,,32.93720051,-80.14006998,Google Maps,32.937492,-80.139928,1,rooftop,9580,Old Glory Ln,,,Summerville,SC,Dorchester County,29485,US,Dorchester
1043858996,M HOLDINGS LLC,1043858996,,7Z1068,ENG,Y,N,Y,N,N,Y,Y,Y,,NO,12/11/19,12/11/19,A,RPH,JAMES,CORDAN,803-467-4350,PIC,M HOLDINGS LLC,,,,MR.,,12/11/19,,,,,,,,US,United States,LOCATION,DOM,808 HIGHWAY 378 STE A,,LEXINGTON,SC,290728379,803-467-4350,,33.99431954,-81.30564757,Google Maps,33.993468,-81.305692,0.99,rooftop,808,Highway 378,,,Lexington,SC,Lexington County,29072,US,Lexington
1053322628,UNION FAMILY PHARMACY LLC,1053322628,,774265,ENG,Y,Y,N,N,N,N,Y,Y,https://unionfAilyrx.com,NO,8/10/06,8/15/14,A,RPH,CAREY,CHAPMAN,864-427-3700,OWNER/PIC,UNION FAMILY PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,528A RICE AVE,,UNION,SC,293791839,864-427-3700,864-427-3900,34.719193,-81.63787,census,34.71946,-81.638343,1,rooftop,528,Rice Ave,,,Union,SC,Union County,29379,US,Union
1053345785,THE KROGER CO,1053345785,,749842,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.kroger.com/topic/pharmacy,NO,7/10/06,6/28/16,A,,ALLISON,MUENNICH,513-762-1019,MANAGER OF PHARMACY LICENSING,THE KROGER CO,,,,,,,,,,,,,,US,United States,LOCATION,DOM,3735 RENEE DR,,MYRTLE BEACH,SC,295794109,843-236-4296,843-236-4274,33.76001,-78.96756,census,33.759824,-78.968057,1,rooftop,3710,Renee Dr,,,Myrtle Beach,SC,Horry County,29579,US,Horry
1053393710,"STO-PHAR,INC",1053393710,,724517,ENG,Y,Y,Y,N,N,Y,Y,Y,,NO,11/17/05,8/22/20,A,R.PH.,WILLIAM,STOVER,803-773-7283,PRESIDENT,"STO-PHAR,INC",,,LEWIS,,,,,,,,,,,US,United States,LOCATION,DOM,35 W LIBERTY ST,,SUMTER,SC,291505240,803-773-7283,803-775-7908,33.920475,-80.34274,census,33.920623,-80.342683,1,rooftop,21,W Liberty St,,,Sumter,SC,Sumter County,29150,US,Sumter
1053402891,"KASH & KARRY PHARMACY, LLC",1053402891,,718750,ENG,Y,Y,Y,Y,Y,Y,Y,Y,,NO,9/27/06,8/22/20,A,PHARM.D,KEVAN,PAGE,864-232-6711,PHARMACIST IN CHARGE,"KASH & KARRY PHARMACY, LLC",,,,DR.,,,,,,,,,,US,United States,LOCATION,DOM,101 PETE HOLLIS BLVD,,GREENVILLE,SC,296011107,864-232-6711,864-242-4399,34.8617955,-82.4068813,Google Maps,34.862528,-82.40726,0.99,rooftop,8,James St,,,Greenville,SC,Greenville County,29609,US,Greenville
1053414722,SOUTH CAROLINA CVS PHARMACY LLC,1053414722,,742668,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,3/1/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,205 N VAN LINGLE MUNGO BLVD,,PAGELAND,SC,29728,843-672-2420,,34.776215,-80.382965,census,34.776359,-80.382981,1,rooftop,507,Hazel Blakeney,,,Pageland,SC,Chesterfield County,29728,US,Chesterfield
1053475566,"LOW COUNTRY HEALTH CARE SYSTEM, INC",1053475566,,751105,ENG,Y,N,N,N,N,Y,Y,Y,www.lowcountryhealthcaresystem.com/,NO,12/20/06,11/11/20,A,,MEGAN,ANDERSON,803-632-2533,PHARMACIST,"LOW COUNTRY HEALTH CARE SYSTEM, INC",,,,,,11/11/20,,,,,,,,US,United States,LOCATION,DOM,333 REVOLUTIONARY TRAIL,,FARIFAX,SC,29827,803-632-2533,803-632-1537,32.96691595,-81.24994717,Google Maps,32.965392,-81.253649,0.95,nearest_street,185,Pond Ln,,,Fairfax,SC,Allendale County,29827,US,TIGER/Line® dataset from the US Census Bureau
1053594812,WALGREEN CO,1053594812,,715817,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,12/14/07,9/2/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T.,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2000 CELANESE RD,,ROCK HILL,SC,297321304,803-980-0095,,34.976437,-81.00615,census,34.976697,-81.006333,1,rooftop,1907,Aldersgate Rd,,,Rock Hill,SC,York County,29732,US,York
1053595074,WALGREEN CO,1053595074,,715833,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,12/27/07,8/30/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2198 SOUTHPORT RD,,SPARTANBURG,SC,293066258,864-582-5822,,34.921345,-81.88732,census,34.921271,-81.886703,1,rooftop,2204,Southport Rd,,,Spartanburg,SC,Spartanburg County,29302,US,City of Spartanburg
1053782615,WAL-MART STORES EAST LP,1053782615,,716322,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,10/8/15,3/30/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1401 W GEORGIA RD,,SIMPSONVILLE,SC,296806322,864-757-7207,864-757-7206,34.72304,-82.29516,census,34.72302,-82.295199,0.99,nearest_street,1409,W Georgia Rd,,,Simpsonville,SC,Greenville County,29680,US,TIGER/Line® dataset from the US Census Bureau
1053788638,RPVR CORPORATION,1053788638,,716145,ENG,Y,Y,N,Y,Y,N,Y,Y,myfleetwoodpharmacy.com,NO,8/30/15,10/20/15,A,,BHAVESH,PATEL,864-442-5192,PIC,RPVR CORPORATION,,,,,,,,,,,,,,US,United States,LOCATION,DOM,121 FLEETWOOD DR,,EASLEY,SC,296402019,864-442-5192,864-442-5193,34.840153,-82.605995,census,34.839963,-82.60555,1,rooftop,109,Fleetwood Dr,,,Easley,SC,Pickens County,29640,US,Pickens
1063434702,SOUTH CAROLINA CVS PHARMACY LLC,1063434702,,716298,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,7/24/06,11/8/16,A,,SUSAN,COLBERT,401-770-2751,"SR. DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,3519 CLEMSON BLVD,,ANDERSON,SC,296211312,864-224-3972,864-932-4339,34.549686,-82.67464,census,34.549709,-82.674327,1,rooftop,3498,Clemson Blvd,,,Anderson,SC,Anderson County,29621,US,Anderson
1063434710,SOUTH CAROLINA CVS PHARMACY LLC,1063434710,,716312,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,7/24/06,11/8/16,A,,SUSAN,COLBERT,401-770-2751,"SR. DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,694 FAIRVIEW RD,,SIMPSONVILLE,SC,296806708,864-963-4406,864-963-4406,34.705093,-82.25791,census,34.705253,-82.25853,1,rooftop,698,Fairview Rd,,,Simpsonville,SC,Greenville County,29680,US,Greenville
1063515740,SOUTH CAROLINA CVS PHARMACY LLC,1063515740,,741220,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,3/1/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,333 HWY 9 BYPASS,,LANCASTER,SC,29720,803-286-8421,803-285-7263,34.73195932,-80.76549852,osm,34.731771,-80.765783,1,rooftop,414,Hwy 9th Byp,,,Lancaster,SC,Lancaster County,29720,US,Lancaster County G
1063581304,RANDY B BOLAND,1063581304,,728997,ENG,Y,N,N,N,N,Y,Y,Y,,NO,11/8/06,3/20/17,A,RPH,CAROLYN,BOLAND,803-829-2547,RPH,RANDY B BOLAND,,,,,,,,,,,,,,US,United States,LOCATION,DOM,7107 CHARLSTON HWY,,BOWMAN,SC,290180398,803-829-2547,803-829-2548,33.34838,-80.68196,census,33.348473,-80.681811,1,rooftop,7105,Charleston Hwy,,,Bowman,SC,Orangeburg County,29018,US,Orangeburg
1063651941,WALGREEN CO,1063651941,,71575D,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,2/17/09,10/4/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,814 E MAIN ST,,LAURENS,SC,293603535,864-984-5283,,34.49403776,-81.98590857,Google Maps,34.493793,-81.986251,1,rooftop,810,E Main St,,,Laurens,SC,Laurens County,29360,US,Laurens
1063695823,WALGREEN CO,1063695823,,71582D,ENG,Y,N,Y,Y,N/A,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,12/14/07,1/6/16,A,,ALAN,NIELSEN,847-315-3523,TREASURER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,T,MR.,,,,,,,,,,US,United States,LOCATION,DOM,997 E LIBERTY ST,,YORK,SC,297452689,803-684-3358,,34.9872949,-81.21121687,Google Maps,34.988381,-81.210324,0.99,rooftop,198,Cooperative Way,,,York,SC,York County,29745,US,York
1063790947,SOUTH CAROLINA CVS PHARMACY LLC,1063790947,,713488,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,7/27/11,11/10/11,A,,SUSAN,COLBERT,401-770-2751,DIRECTOR PAYER RELATIONS,SOUTH CAROLINA CVS PHARMACY LLC,,,F,,,,,,,,,,,US,United States,LOCATION,DOM,35 S MAIN ST,,GREENVILLE,SC,296012708,864-370-4848,,34.85084243,-82.39902371,Google Maps,34.850957,-82.399096,1,rooftop,1,H N Main St,,,Greenville,SC,Greenville County,29601,US,Greenville
1063876084,LOW COUNTRY HEALTH CARE SYSTEM,1063876084,,716450,ENG,Y,N,N,N,N,Y,Y,Y,www.lowcountryhealthcaresystem.com/pharmacy.html,NO,4/6/16,5/18/21,A,RPH,GARNET,BARNES,803-259-5762,PHARMACIST,LOW COUNTRY HEALTH CARE SYSTEM,,,,,,5/18/21,,,,,,,,US,United States,LOCATION,DOM,86 WREN ST,,BARNWELL,SC,298121529,803-259-5762,803-259-3050,33.255436,-81.36295,census,33.255595,-81.362624,1,rooftop,811,Reynolds Rd,,,Barnwell,SC,Barnwell County,29812,US,Barnwell County G
1063905552,WALGREEN CO,1063905552,,7Z1042,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walgreens.com/pharmacy/,YES,6/11/18,8/14/19,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,200 RUTLEDGE AVE,,CHARLESTON,SC,294035848,803-772-4809,,32.78866,-79.94659,census,32.788591,-79.946699,1,rooftop,201,Rutledge Ave,,,Charleston,SC,Charleston County,29403,US,City of Charleston
1063914372,HARRIS TEETER LLC,1063914372,,717992,ENG,Y,N,Y,N,Y,Y,Y,Y,www.harristeeter.com/pharmacy-services,NO,3/2/18,4/19/18,A,,ALLISON,BREDESTEGE,513-762-1019,MANAGER OF PHARMACY LICENSING,HARRIS TEETER LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1720 AUGUSTA ST,,GREENVILLE,SC,29605,513-762-1019,,34.82838,-82.39922,census,34.828532,-82.399069,1,rooftop,1703,Augusta St,,,Greenville,SC,Greenville County,29605,US,Greenville
1063915643,HUB CITY PHARMACY LLC,1063915643,,717852,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.hubcitypharmacy.info,NO,3/9/18,3/9/18,A,,SATISH,YELAMANCHILI,816-699-1889,OWNER,HUB CITY PHARMACY LLC,,,,MR.,,,,,,,,,,US,United States,LOCATION,DOM,1735 JOHN B WHITE SR BLVD,,SPARTANBURG,SC,293015482,816-699-1889,,34.922817,-81.983475,census,34.922298,-81.982911,1,rooftop,1707,John B White Sr Blvd,,,Spartanburg,SC,Spartanburg County,29301,US,City of Spartanburg
1073038691,WALGREEN CO,1073038691,,717739,ENG,Y,N,N,Y,Y,Y,Y,Y,https://www.riteaid.com/pharmacy,YES,8/4/17,1/29/19,A,,ALYSSA,SWEETEN,217-709-2386,MANAGER,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,2300 DECKER BLVD,,COLUMBIA,SC,292062311,803-788-3728,803-788-4219,34.053932,-80.94694,census,34.05375,-80.946846,0.99,nearest_street,2304,Decker Blvd,,,Columbia,SC,Richland County,29206,US,TIGER/Line® dataset from the US Census Bureau
1073146502,GREENVILLE HEALTH CORPORATION,1073146502,,7Z1076,ENG,Y,Y,Y,N,Y,Y,Y,Y,www.palmettohealth.org/medical-services/other-services/pharmacy-services,NO,2/12/20,4/14/20,A,,POLLY,MILLER,864-522-2286,VP PAYOR STRATEGIES & ALIGNMENT,GREENVILLE HEALTH CORPORATION,,,H.,,,4/14/20,,,,,,,,US,United States,LOCATION,DOM,115 N SUMTER ST STE 220,,SUMTER,SC,291504972,803-774-8772,864-455-8247,33.9239487,-80.34281008,Google Maps,33.924198,-80.34276,1,nearest_street,,US 521,,,Sumter,SC,Sumter County,29150,US,TIGER/Line® dataset from the US Census Bureau
1073530226,WAL-MART STORES EAST LP,1073530226,,724181,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2151 E MAIN ST,,SPARTANBURG,SC,293071441,864-529-0379,,34.97453906,-81.87800936,Google Maps,34.975284,-81.878122,0.99,rooftop,2161,E Main St,,,Spartanburg,SC,Spartanburg County,29307,US,City of Spartanburg
1073616413,SOUTH CAROLINA CVS PHARMACY LLC,1073616413,,743025,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,12/6/11,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,500 KNOX ABBOTT DR,,CAYCE,SC,290334125,803-796-3116,,33.98502,-81.05637,census,33.984605,-81.056413,1,rooftop,501,Knox Abbott Dr,,,Cayce,SC,Lexington County,29033,US,Lexington
1073616751,SOUTH CAROLINA CVS PHARMACY LLC,1073616751,,742065,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,2/8/12,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,408 B E GREER ST,,HONEA PATH,SC,29654,864-369-2822,,34.445885,-82.38808,census,34.445615,-82.387942,1,rooftop,400,E Greer St,,,Honea Path,SC,Anderson County,29654,US,Anderson
1073789111,INGLES MARKETS INC,1073789111,,799367,ENG,Y,N,Y,Y,Y,Y,Y,Y,www.ingles-markets.com/inside/pharmacy/pharmacy-info,NO,5/7/08,8/15/19,A,RPH,STEPHEN,CUCCHI,828-669-2941,VP OF PHARMACY,INGLES MARKETS INC,,,V,MR.,,,,,,,,,,US,United States,LOCATION,DOM,2375 CHESNEE HWY,,SPARTANBURG,SC,29303,864-573-9408,864-582-5881,35.027615,-81.89604,census,35.028004,-81.895874,1,rooftop,2388,Chesnee Hwy,,,Spartanburg,SC,Spartanburg County,29303,US,Spartanburg County G
1073917043,ST FRANCIS HOSPITAL INC,1073917043,,715430,ENG,Y,N,Y,Y,Y,Y,Y,Y,stfranciscancercenter.org/center,NO,10/20/14,10/28/20,A,,KIMBERLY,RALSTON,419-996-5119,SYSTEM DIRECTOR,ST FRANCIS HOSPITAL INC,,,,,,10/22/20,,,,,,,,US,United States,LOCATION,DOM,104 INNOVATION DR STE 1050,,GREENVILLE,SC,296075253,864-603-6392,864-603-6145,34.804966,-82.317635,census,34.804549,-82.318298,1,rooftop,75,Innovation Dr,,,Greenville,SC,Greenville County,29607,US,Greenville
1083139745,WALGREEN CO,1083139745,,71774D,ENG,Y,N,N,Y,Y,Y,Y,Y,https://www.riteaid.com/pharmacy,YES,8/3/17,1/25/19,A,,ALYSSA,SWEETEN,217-709-2386,AUTHORIZE OFFICIAL,WALGREEN CO,<UNAVAIL>,WALGREENS BOOTS ALLIANCE INC,,,,,,,,,,,,US,United States,LOCATION,DOM,702 MAIN ST,,WEST COLUMBIA,SC,291704020,803-955-2302,803-955-2343,33.91433,-81.13343,census,33.914022,-81.133291,1,rooftop,709,Main St,,,West Columbia,SC,Lexington County,29170,US,Lexington
1083171185,MEDICAL UNIVERSITY HOSPITAL AUTHORITY,1083171185,,7Z1019,ENG,Y,N,Y,N,Y,Y,Y,Y,www.muschealth.org/pharmacy/index.html,NO,2/25/19,3/4/19,A,PHARMD,HEATHER,EASTERLING,843-792-5691,ADMINISTRATOR,MEDICAL UNIVERSITY HOSPITAL AUTHORITY,,,,,,,,,,,,,,US,United States,LOCATION,DOM,2250 MALL DRIVE,,NORTH CHARLESTON,SC,29406,843-876-0199,,32.8797879,-80.0112348,osm,32.878799,-80.013148,0.96,nearest_street,4900,Lacross Rd,,,Charleston,SC,Charleston County,29406,US,TIGER/Line® dataset from the US Census Bureau
1083619464,"ORANGE CUT RATE DRUG STORE, INC",1083619464,,705974,ENG,Y,Y,Y,N,N,Y,Y,Y,,NO,6/14/05,8/30/16,A,RPH,CHARLES,THOMPSON,803-536-0007,OWNER,"ORANGE CUT RATE DRUG STORE, INC",,,PAIGE,MR.,JR.,,,,,,,,,US,United States,LOCATION,DOM,1144 RUSSELL ST,,ORANGEBURG,SC,291154762,803-534-5931,,33.489285,-80.864746,census,33.48925,-80.864577,1,rooftop,1150,Russell St,,,Orangeburg,SC,Orangeburg County,29115,US,Orangeburg
1083631238,WAL-MART STORES EAST LP,1083631238,,723324,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/16/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1040 CHESTERFIELD HWY # 10,,CHERAW,SC,295207010,843-537-2741,,34.699165,-79.93213,census,34.69879,-79.931952,1,rooftop,1037,Chesterfield Hwy,,,Cheraw,SC,Chesterfield County,29520,US,Chesterfield
1083632822,WAL-MART STORES EAST LP,1083632822,,776207,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/18/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1286 EIGHTEEN MILE RD,,CENTRAL,SC,296308605,864-639-5665,864-639-3064,34.70797,-82.75998,census,34.708232,-82.759696,1,rooftop,1283,18 Mile Rd,,,Central,SC,Pickens County,29630,US,Pickens
1083632889,WAL-MART STORES EAST LP,1083632889,,725790,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.walmart.com/cp/pharmacy/5431,NO,7/18/06,2/16/17,A,,SARAH,LITTLE,479-277-2500,DIRECTOR OF HEALTHCARE CONTRACTING,WAL-MART STORES EAST LP,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1691 J A COCHRAN BYP,,CHESTER,SC,297062204,803-581-3096,,34.69703,-81.19205,census,34.696964,-81.192083,0.99,nearest_street,1557,State Hwy 97,,,Chester,SC,Chester County,29706,US,TIGER/Line® dataset from the US Census Bureau
1083675391,TIMMONSVILLE DRUG INC,1083675391,,746837,ENG,Y,Y,Y,N,N,Y,Y,Y,http://healthmart.com/,NO,3/28/06,8/7/09,A,,DOUGLAS,MOORE,843-346-5410,TREASURER MANG,TIMMONSVILLE DRUG INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,309 E SMITH ST,,TIMMONSVILLE,SC,291611821,843-346-5410,843-346-5414,34.13489494,-79.93766317,Google Maps,34.134849,-79.937728,1,rooftop,314,E Market St,,,Timmonsville,SC,Florence County,29161,US,Florence
1083711584,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",1083711584,,710740,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/20/06,2/29/12,A,,SUSAN,COLBERT,401-770-2751,DIRECTOR PAYER RELATIONS,"SOUTH CAROLINA CVS PHARMACY, L.L.C.",,,,,,,,,,,,,,US,United States,LOCATION,DOM,3710 HWY 17 BYPASS,,MURRELLS INLET,SC,29576,843-651-8975,,33.56972972,-79.03514097,Google Maps,33.569893,-79.034945,1,rooftop,3560,Old Kings Hwy,,,Murrells Inlet,SC,Georgetown County,29576,US,Georgetown County G
1083717763,SOUTH CAROLINA CVS PHARMACY LLC,1083717763,,711297,ENG,Y,N,Y,N,Y,Y,Y,Y,https://www.cvs.com/pharmacy/#/pharmacy,NO,9/7/06,2/1/21,A,,SUSAN,COLBERT,401-770-2751,"DIRECTOR, PAYER RELATIONS",SOUTH CAROLINA CVS PHARMACY LLC,,,,,,1/29/21,,,,,,,,US,United States,LOCATION,DOM,2100 AUGUSTA ST,,GREENVILLE,SC,296051741,864-255-3878,,34.82587729,-82.39433791,Google Maps,34.825772,-82.394139,1,rooftop,14,McPherson Ln,,,Greenville,SC,Greenville County,29605,US,City of Greenville
1083727630,HUBBARD YOUNG PHARMACY INC,1083727630,,716906,ENG,Y,Y,N,N,Y,Y,Y,Y,https://www.hubbardyoungpharmacy.com,NO,8/17/06,2/21/17,A,PHARMD,THOMAS,TEASLEY,864-654-1771,PRESIDENT,HUBBARD YOUNG PHARMACY INC,,,H,,,,,,,,,,,US,United States,LOCATION,DOM,402 COLLEGE AVE,,CLEMSON,SC,296312923,864-654-1771,864-654-1772,34.687065,-82.835724,census,34.686885,-82.835514,1,rooftop,400,College Ave 1,,,Clemson,SC,Pickens County,29631,US,Pickens County G
1083801286,IRMO DRUG INC,1083801286,,796433,ENG,Y,N,Y,Y,Y,Y,Y,Y,www.irmodrug.com,NO,10/2/07,8/2/16,A,RPH,ROBERT,CHAPMAN,803-749-7485,PIC,IRMO DRUG INC,,,,,,,,,,,,,,US,United States,LOCATION,DOM,1009 LAKE MURRAY BLVD,STE B,IRMO,SC,290632824,803-749-7485,803-749-7488,34.089394,-81.1748,census,34.08915,-81.174559,1,rooftop,1009,Lake Murray Blvd,,,Irmo,SC,Lexington County,29063,US,Lexington
